legacy_word,legacy_row_count,legacy_rows,oewn_pos,oewn_sense_count,lexical_evidence_score,ecdict_word,ecdict_match_type,ecdict_tags_audit_only,ecdict_gk_tag,bnc_rank,contemporary_rank,bnc_points,contemporary_points,cross_corpus_bonus,relevance_score,frequency_profile,form_review_flags,recommendation,reason
ministry,1,2100,n,4,3,ministry,exact,gk cet4 cet6 ky toefl,yes,1717,4242,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
minus,1,2102,a|n,3,3,minus,exact,gk cet4 cet6 ky ielts,yes,4789,8628,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mistaken,1,2110,a,2,3,mistaken,exact,gk,yes,9508,12710,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
misunderstand,1,2111,v,1,3,misunderstand,exact,gk cet4 cet6 ky,yes,8418,8287,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mm,1,2114,n,1,3,mm,exact,gk,yes,266,15832,4,2,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mobile,1,2115,a|n,6,3,mobile,exact,gk cet4 cet6 ky toefl ielts gre,yes,4468,4686,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
modem,1,2118,n,1,2,modem,exact,gk toefl,yes,9165,5518,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
modest,1,2120,a,7,3,modest,exact,gk cet4 cet6 ky toefl ielts gre,yes,3176,3101,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mommy,1,2123,n,1,2,mommy,exact,,no,47154,9690,0,3,1,4,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
monument,1,2129,n,3,3,monument,exact,gk cet4 cet6 ky toefl,yes,4736,4066,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mop,1,2132,n|v,3,3,mop,exact,gk cet6,yes,11184,12312,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
motherland,1,2141,n,1,3,motherland,exact,gk,yes,26292,23389,1,1,1,3,limited_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
motivation,1,2142,n,3,3,motivation,exact,gk toefl ielts,yes,3870,3126,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
motorbike,1,2144,n|v,2,3,motorbike,exact,gk,yes,10026,22347,2,1,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
motorcycle,1,2145,n|v,2,3,motorcycle,exact,zk gk ielts,yes,9757,6059,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
motto,1,2146,n,1,3,motto,exact,gk ielts gre,yes,9695,9048,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mountainous,1,2148,a,3,3,mountainous,exact,gk cet6 gre,yes,14181,12342,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
mourn,1,2149,v,2,3,mourn,exact,gk cet4 cet6 ky ielts gre,yes,9545,6768,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
moustache,1,2151,n,1,3,moustache,exact,gk ielts,yes,7198,16314,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
mouthful,1,2153,n,2,3,mouthful,exact,gk cet4 cet6,yes,9085,13176,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
muddy,1,2163,a|v,7,3,muddy,exact,gk cet4 cet6 gre,yes,7679,6484,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
multiply,1,2164,r|v,6,3,multiply,exact,gk cet4 cet6 ky toefl ielts gre,yes,5028,6148,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
musical,1,2169,a|n,5,3,musical,exact,gk cet4 cet6 ky ielts,yes,2771,2097,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mustard,1,2172,n,3,3,mustard,exact,gk cet6,yes,8963,6095,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mutton,1,2173,n,1,3,mutton,exact,gk cet4 cet6 ky gre,yes,15305,22179,2,1,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
nationwide,1,2182,a|r,2,3,nationwide,exact,gk toefl,yes,7933,4929,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
necklace,1,2193,n,1,3,necklace,exact,gk cet4 cet6 ky,yes,10178,6583,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
necktie,1,2194,n,1,3,necktie,exact,gk,yes,42992,17026,0,2,1,3,moderate_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
noisily,1,2228,r,1,2,noisily,exact,gk,yes,12642,16141,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
northeast,1,2238,a|n|r,6,3,northeast,exact,gk cet4 cet6 ky,yes,16006,4122,2,4,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
northwards,1,2240,r,1,3,northwards,exact,gk cet6,yes,11689,43874,2,0,1,3,moderate_frequency,possible_plural_or_third_person,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入；另有词形复核标记
northwest,1,2241,a|n|r,6,3,northwest,exact,gk cet4 cet6 ky,yes,14975,3403,2,4,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
numb,1,2255,a|v,4,3,numb,exact,gk ky toefl ielts gre,yes,12639,9317,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
nursery,1,2258,n,1,3,nursery,exact,gk cet4 cet6 ky ielts,yes,3383,5632,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
nylon,1,2262,n,2,3,nylon,exact,gk cet4 cet6 ky ielts,yes,7129,8449,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
obey,1,2263,v,1,3,obey,exact,gk cet4 cet6 ky,yes,4952,5672,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
obvious,1,2267,a,1,3,obvious,exact,gk cet4 cet6 ky toefl ielts gre,yes,1173,1689,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
offence,1,2276,n,5,3,offence,exact,gk cet6 ky ielts,yes,1550,22003,4,1,1,6,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
offshore,1,2281,a|r,3,3,offshore,exact,gk toefl ielts,yes,7349,7765,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
oilfield,1,2285,n,1,2,oilfield,exact,gk,yes,26075,,1,0,0,1,single_corpus_only,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
omelette,1,2290,n,1,2,omelette,exact,gk,yes,15720,22503,2,1,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
opener,1,2299,n,3,3,opener,exact,gk,yes,10456,7761,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
opening,1,2300,a|n,14,3,opening,exact,gk cet4 cet6 ky ielts,yes,1730,1940,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
operate,1,2303,v,6,3,operate,exact,gk cet4 cet6 ky toefl,yes,970,1309,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
optional,1,2310,a,1,3,optional,exact,gk cet4 cet6 ky toefl ielts gre,yes,5815,5692,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
oral,1,2312,a|n,5,3,oral,exact,gk cet4 cet6 ky toefl ielts,yes,3468,3875,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
organise,1,2319,v,6,2,organise,exact,gk,yes,1672,,4,0,0,4,single_corpus_only,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
outdoors,1,2333,n|r,2,3,outdoors,exact,gk cet4 cet6 toefl,yes,15004,7559,2,3,1,6,strong_with_moderate_cross_corpus_support,possible_plural_or_third_person,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核；另有词形复核标记
outer,1,2334,a,3,3,outer,exact,gk cet4 cet6 ky,yes,3097,3698,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
outing,1,2336,n,2,3,outing,exact,gk ky toefl,yes,6382,7723,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
outspoken,1,2340,a,2,3,outspoken,exact,gk toefl ielts gre,yes,11487,8801,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
outward,1,2342,a|r,3,3,outward,exact,gk cet4 cet6 ky toefl,yes,8743,8599,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
oval,1,2343,a|n,2,3,oval,exact,gk cet4 cet6 ky toefl ielts,yes,9791,6604,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
overcoat,1,2345,n,2,3,overcoat,exact,zk gk cet4 cet6 ky,yes,10596,12679,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
overhead,1,2347,a|n|r,9,3,overhead,exact,gk cet4 cet6 ky ielts,yes,7523,5527,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
overlook,1,2348,n|v,6,3,overlook,exact,gk cet4 cet6 ky toefl ielts gre,yes,3391,3139,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
overweight,1,2349,a|n,2,3,overweight,exact,gk,yes,10207,6628,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
owner,1,2352,n,2,3,owner,exact,zk gk cet4 cet6 ky,yes,1153,1021,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ownership,1,2353,n,3,3,ownership,exact,gk cet4 cet6 ky ielts,yes,2672,3585,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ox,1,2354,n,2,3,ox,exact,gk cet4 cet6 ky,yes,11804,,2,0,0,2,single_corpus_only,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
packet,1,2361,n,4,3,packet,exact,gk cet4 cet6 ky,yes,3805,6240,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
paddle,1,2362,n|v,10,3,paddle,exact,gk ky toefl ielts,yes,10365,9187,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
painful,1,2365,a,4,3,painful,exact,gk cet4 cet6 ky,yes,3638,3034,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
painter,1,2367,n,4,3,painter,exact,gk cet4 ky,yes,3579,3322,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
painting,1,2368,n,4,3,painting,exact,gk cet4 cet6 ky toefl ielts,yes,1348,1056,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
paperwork,1,2377,n,1,2,paperwork,exact,gk,yes,8494,6838,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
parallel,1,2379,a|n|v,8,3,parallel,exact,gk cet4 cet6 ky toefl ielts gre,yes,3869,5840,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
parrot,1,2387,n|v,3,3,parrot,exact,gk toefl,yes,8676,9988,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
partly,1,2391,r,1,3,partly,exact,gk cet4 cet6 ky,yes,1638,2824,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pause,1,2407,n|v,4,3,pause,exact,gk cet4 cet6 ky,yes,2566,2777,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pea,1,2411,n,3,3,pea,exact,gk cet4 cet6 ky,yes,6504,5226,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
peaceful,1,2413,a,2,3,peaceful,exact,gk cet4 cet6 ky,yes,3937,3655,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
peach,1,2414,n|v,5,3,peach,exact,gk cet4 cet6 ky,yes,6592,5531,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
peasant,1,2416,n,3,3,peasant,exact,gk cet4 cet6 ky,yes,2564,4680,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pedestrian,1,2417,a|n,2,3,pedestrian,exact,gk cet6 ky ielts gre,yes,5992,7573,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
penny,1,2422,n,2,3,penny,exact,zk gk cet4 cet6 ky ielts,yes,4306,,4,0,0,4,single_corpus_only,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
pension,1,2423,n|v,2,3,pension,exact,gk cet4 cet6 ky ielts gre,yes,1490,3785,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
perform,1,2430,v,4,3,perform,exact,gk cet4 cet6 ky toefl,yes,1138,953,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
performer,1,2432,n,1,2,performer,exact,gk toefl,yes,5369,3962,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
perfume,1,2433,n|v,4,3,perfume,exact,gk cet4 cet6 ky toefl ielts,yes,7033,6592,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
permission,1,2437,n,2,3,permission,exact,gk cet4 cet6 ky toefl,yes,2468,3233,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
personally,1,2442,r,5,3,personally,exact,gk,yes,2866,2633,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
personnel,1,2441,n,2,3,personnel,exact,gk cet4 cet6 ky toefl ielts gre,yes,2556,2425,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pest,1,2444,n,4,3,pest,exact,gk cet6 ky toefl gre,yes,6622,6842,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
physical,1,2454,a,7,3,physical,exact,gk cet4 cet6 ky ielts,yes,1047,802,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
physicist,1,2456,n,1,3,physicist,exact,gk cet4 cet6 ky toefl,yes,8224,5568,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pianist,1,2458,n,1,3,pianist,exact,gk toefl ielts,yes,10127,8252,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
pile,1,2466,n|v,11,3,pile,exact,gk cet4 cet6 ky toefl,yes,3229,3003,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pillow,1,2468,n|v,2,3,pillow,exact,gk cet4 cet6 ky toefl ielts,yes,5447,4017,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pin,1,2470,n|v,14,3,pin,exact,gk cet4 cet6 ky ielts,yes,4542,4347,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pine,1,2471,n|v,3,3,pine,exact,gk cet4 cet6 ky toefl ielts gre,yes,5081,3158,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pineapple,1,2472,n,2,3,pineapple,exact,gk cet6 toefl,yes,12015,9086,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
pint,1,2475,n,3,3,pint,exact,gk cet4 cet6 ky,yes,3977,,4,0,0,4,single_corpus_only,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
playmate,1,2492,n,1,3,playmate,exact,gk,yes,21857,14534,1,2,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
playroom,1,2489,n,1,3,playroom,exact,gk,yes,23028,20588,1,1,1,3,limited_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
poisonous,1,2507,a,3,3,poisonous,exact,gk cet4 cet6 ky gre,yes,9555,10074,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
popcorn,1,2525,n,2,3,popcorn,exact,gk toefl,yes,25500,8839,1,3,1,5,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
porridge,1,2529,n,1,3,porridge,exact,gk cet4 cet6 gre,yes,11936,18724,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
portable,1,2531,a|n,3,3,portable,exact,gk cet4 cet6 ky toefl ielts gre,yes,6014,5441,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
porter,1,2532,n|v,5,3,porter,exact,gk cet4 cet6 ky,yes,6464,11418,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
possess,1,2534,v,3,3,possess,exact,gk cet4 cet6 ky toefl,yes,2129,2842,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
possibility,1,2536,n,4,3,possibility,exact,gk cet4 cet6 ky,yes,1030,1195,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
possibly,1,2538,r,2,3,possibly,exact,cet4 cet6 ky,no,1312,1696,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
postage,1,2540,n,2,3,postage,exact,gk cet4 cet6 ky toefl ielts,yes,9763,13293,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
postbox,1,2541,n,1,3,postbox,exact,gk,yes,40238,,0,0,0,0,single_corpus_only,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
postcode,1,2543,n,1,2,postcode,exact,gk ielts,yes,22564,,1,0,0,1,single_corpus_only,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
powder,1,2552,n|v,5,3,powder,exact,gk cet4 cet6 ky toefl,yes,4272,3260,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
powerful,1,2554,a|r,6,3,powerful,exact,gk cet4 cet6 ky,yes,1326,1159,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
prairie,1,2557,n,1,3,prairie,exact,gk cet6 toefl,yes,20980,6846,1,3,1,5,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
prayer,1,2560,n,5,3,prayer,exact,gk cet4 cet6 ky,yes,2644,2098,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
precise,1,2562,a,2,3,precise,exact,gk cet4 cet6 ky toefl ielts gre,yes,2761,3826,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pregnant,1,2566,a,3,3,pregnant,exact,gk cet6 ky toefl ielts gre,yes,3276,2629,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
preparation,1,2569,n,8,3,preparation,exact,gk cet4 cet6 ky,yes,2091,2513,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
prescription,1,2571,a|n,5,3,prescription,exact,gk cet6 ky toefl ielts gre,yes,5595,3311,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
preview,1,2581,n|v,3,3,preview,exact,gk gre,yes,11861,7529,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
printer,1,2589,n,3,3,printer,exact,gk cet6,yes,3066,5875,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
printing,1,2590,n,4,3,printing,exact,gk ielts,yes,4804,7217,4,3,1,8,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
prisoner,1,2592,n,1,3,prisoner,exact,zk gk cet4 cet6 ky,yes,1932,2419,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
privilege,1,2594,n|v,4,3,privilege,exact,gk cet4 cet6 ky toefl ielts gre,yes,3017,3612,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
probable,1,2596,a|n,3,3,probable,exact,gk cet4 cet6 ky,yes,5016,6767,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
production,1,2603,n,8,3,production,exact,gk cet4 cet6 ky ielts,yes,610,959,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
properly,1,2616,r,3,3,properly,exact,gk cet4 cet6,yes,1634,2880,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
protection,1,2618,n,7,3,protection,exact,gk cet4 cet6 toefl,yes,1220,1315,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
publicly,1,2626,r,2,3,publicly,exact,gk,yes,4133,3027,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pulse,1,2629,n|v,7,3,pulse,exact,gk cet4 cet6 ky toefl gre,yes,4379,4331,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pump,1,2630,n|v,11,3,pump,exact,gk cet4 cet6 ky toefl ielts,yes,4317,3444,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
