legacy_word,legacy_row_count,legacy_rows,oewn_pos,oewn_sense_count,lexical_evidence_score,ecdict_word,ecdict_match_type,ecdict_tags_audit_only,ecdict_gk_tag,bnc_rank,contemporary_rank,bnc_points,contemporary_points,cross_corpus_bonus,relevance_score,frequency_profile,form_review_flags,recommendation,reason
embarrass,1,1183,v,2,3,embarrass,exact,gk cet4 cet6 ky toefl ielts gre,yes,9521,7138,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
embassy,1,1184,n,2,3,embassy,exact,gk cet6 ky ielts,yes,4389,5731,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
empire,1,1187,n,4,3,empire,exact,gk cet4 cet6 ky,yes,2251,4218,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
encouragement,1,1191,n,3,3,encouragement,exact,gk,yes,4267,6193,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ending,1,1193,n,5,3,ending,exact,gk cet4 cet6 ky ielts,yes,5246,5188,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
endless,1,1194,a,4,3,endless,exact,gk cet4 cet6 toefl,yes,4095,3722,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
enjoyable,1,1204,a,1,3,enjoyable,exact,gk,yes,6001,9019,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
enlarge,1,1205,v,4,3,enlarge,exact,gk cet4 cet6 ky,yes,6348,7530,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
entire,1,1212,a|n,5,3,entire,exact,gk cet4 cet6 ky,yes,1876,868,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
equality,1,1219,n,2,3,equality,exact,gk cet4 cet6 ky toefl,yes,4197,4590,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
equip,1,1220,v,2,3,equip,exact,gk cet4 cet6 ky toefl,yes,3643,4145,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
evident,1,1243,a,2,3,evident,exact,gk cet4 cet6 ky toefl,yes,2975,3466,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
evolution,1,1244,n,2,3,evolution,exact,gk cet4 cet6 ky toefl ielts,yes,3069,2946,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
exact,1,1245,a|v,5,3,exact,exact,gk cet4 ky toefl gre,yes,3270,3341,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
excite,1,1253,v,8,3,excite,exact,zk gk cet4 cet6 ky toefl,yes,7567,5328,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
existence,1,1258,n,2,3,existence,exact,gk cet4 cet6 ky ielts,yes,1454,2213,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
explanation,1,1269,n,3,3,explanation,exact,gk cet4 cet6 ky,yes,1492,2054,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
explicit,1,1270,a,2,3,explicit,exact,gk cet6 ky toefl ielts gre,yes,3722,4826,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
exploit,1,1272,n|v,4,3,exploit,exact,gk cet4 cet6 ky toefl ielts gre,yes,3034,4374,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
explorer,1,1274,n,1,3,explorer,exact,gk toefl,yes,9840,7763,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
expression,1,1278,n,9,3,expression,exact,gk cet4 cet6 ky,yes,1139,1533,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
extreme,1,1282,a|n,6,3,extreme,exact,gk cet4 cet6 ky ielts,yes,2528,2519,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
facial,1,1289,a|n,4,3,facial,exact,gk,yes,8701,5735,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fade,1,1292,n|v,6,3,fade,exact,gk cet4 cet6 ky toefl ielts gre,yes,3506,2882,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fairly,1,1296,r,3,3,fairly,exact,gk cet4 cet6 ky toefl,yes,1413,2157,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fairness,1,1297,n,4,2,fairness,exact,gk,yes,6946,5954,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fare,1,1311,n|v,6,3,fare,exact,gk cet4 cet6 ky ielts,yes,4481,4776,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fasten,1,1315,v,4,3,fasten,exact,gk cet4 cet6 ky toefl gre,yes,7148,7930,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fax,1,1321,n|v,2,2,FAX,casefold,gk cet4 ky,yes,5816,5729,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
feast,1,1323,n|v,7,3,feast,exact,gk cet4 cet6 ky ielts,yes,5626,5910,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
feather,1,1324,n|v,7,3,feather,exact,gk cet4 cet6 ky,yes,4798,4531,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
federal,1,1326,a,3,3,federal,exact,cet4 cet6 ky toefl,no,2320,493,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ferry,1,1334,n|v,5,3,ferry,exact,gk cet6 ky toefl ielts gre,yes,4590,6492,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fierce,1,1342,a,4,3,fierce,exact,gk cet4 cet6 ky toefl ielts,yes,3932,4482,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fighter,1,1348,n,3,3,fighter,exact,gk cet6,yes,4002,3028,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
final,1,1353,a|n,5,3,final,exact,zk gk cet4 ky toefl ielts,yes,778,887,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fireplace,1,1362,n,1,3,fireplace,exact,gk cet6 ky,yes,6692,5530,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
firmly,1,1366,r,3,2,firmly,exact,gk,yes,2206,3818,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
flame,1,1376,n|v,4,3,flame,exact,gk cet4 cet6 ky toefl ielts,yes,3195,3199,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
flee,1,1381,v,1,3,flee,exact,gk cet4 cet6 ky toefl ielts,yes,3410,2942,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
flesh,1,1383,n|v,4,3,flesh,exact,gk cet4 ky ielts,yes,3036,3209,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
float,1,1385,n|v,16,3,float,exact,gk cet4 cet6 ky toefl ielts,yes,3498,3140,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fog,1,1397,n|v,4,3,fog,exact,gk cet4 cet6 ky toefl,yes,5413,4913,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
following,1,1402,a|n,6,3,following,exact,gk cet4 cet6 ky,yes,748,1471,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
fool,1,1405,n|v,7,3,fool,exact,gk cet4 ky,yes,3660,4030,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
foolish,1,1406,a,2,3,foolish,exact,gk cet4 ky toefl,yes,4977,5783,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
forbid,1,1410,v,2,3,forbid,exact,gk cet4 cet6 ky toefl gre,yes,4670,4698,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
foreigner,1,1415,n,2,3,foreigner,exact,zk gk cet4 cet6 ky,yes,4934,4887,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
foresee,1,1416,v,3,3,foresee,exact,gk cet6 ky toefl ielts,yes,6364,7614,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fortunate,1,1427,a,3,3,fortunate,exact,gk cet4 cet6 ky toefl,yes,4680,5300,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fortune,1,1428,n,4,3,fortune,exact,gk cet4 cet6 ky toefl,yes,2626,2703,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fragile,1,1440,a,3,3,fragile,exact,gk cet6 ky toefl ielts gre,yes,5941,4733,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
framework,1,1442,n,3,3,framework,exact,gk cet4 cet6 ky toefl ielts,yes,2177,2968,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
freezing,1,1447,n,1,3,freezing,exact,gk,yes,5949,6369,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
frequent,1,1450,a|v,4,3,frequent,exact,gk cet4 cet6 ky toefl ielts gre,yes,3109,3272,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
frighten,1,1460,v,1,3,frighten,exact,gk cet4 cet6 ky,yes,5047,5537,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
funeral,1,1474,n,1,3,funeral,exact,gk cet4 cet6 ky ielts,yes,3009,2885,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
fur,1,1476,n,3,3,fur,exact,gk cet4 cet6 ky toefl ielts,yes,5029,4700,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
garage,1,1485,n|v,3,3,garage,exact,gk cet4 cet6 ky ielts,yes,3113,3208,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
gardening,1,1488,n,1,3,gardening,exact,gk,yes,5625,7049,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
garment,1,1490,n|v,2,3,garment,exact,gk cet6 ky toefl ielts gre,yes,4822,6112,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
gay,1,1494,a|n,7,3,gay,exact,gk cet4 cet6 ky,yes,4231,2056,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
gesture,1,1504,n|v,4,3,gesture,exact,zk gk cet4 cet6 ky ielts gre,yes,2883,2969,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
glance,1,1513,n|v,3,3,glance,exact,gk cet4 cet6 ky gre,yes,2192,2417,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
glare,1,1514,n|v,6,3,glare,exact,gk cet4 cet6 ky toefl ielts gre,yes,5510,6371,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
glory,1,1518,n|v,4,3,glory,exact,gk cet4 cet6 ky,yes,3797,4113,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
god,1,1524,n,3,3,God,casefold,zk gk cet4 ky,yes,492,2809,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
golden,1,1526,a,6,3,golden,exact,zk gk cet4 cet6 ky,yes,2240,1821,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
goodness,1,1531,n,2,3,goodness,exact,gk cet4 cet6 ky,yes,4367,5155,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
goose,1,1533,n|v,6,3,goose,exact,zk gk cet4 cet6 ky,yes,6076,5529,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
govern,1,1534,v,4,3,govern,exact,gk cet4 cet6 ky toefl,yes,3050,3711,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
gown,1,1536,n|v,6,3,gown,exact,gk cet4 cet6 ky ielts,yes,5811,5262,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
graduation,1,1540,n,4,3,graduation,exact,gk,yes,15296,4759,2,4,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
grandchild,1,1545,n,1,3,grandchild,exact,zk gk,yes,19714,4393,2,4,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
greeting,1,1565,n,1,3,greeting,exact,zk gk cet4 cet6 ky,yes,6498,6324,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
grill,1,1567,n|v,4,3,grill,exact,gk ielts gre,yes,9117,5395,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
growth,1,1572,n,7,3,growth,exact,gk cet4 cet6 ky ielts,yes,770,787,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ha,1,1585,n,1,3,ha,exact,gk,yes,2731,4798,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
hammer,1,1593,n|v,10,3,hammer,exact,gk cet4 cet6 ky toefl gre,yes,4955,6231,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
handful,1,1596,n,2,3,handful,exact,gk cet4 cet6 ky toefl,yes,4262,3109,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
handy,1,1602,a,3,3,handy,exact,gk cet4 cet6 ky toefl ielts,yes,5980,6380,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
happily,1,1605,r,2,3,happily,exact,gk,yes,3821,4708,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
happiness,1,1606,n,2,3,happiness,exact,gk cet4,yes,3979,3870,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
hardship,1,1611,n,3,3,hardship,exact,gk cet4 cet6 ky toefl,yes,6378,6922,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
harmless,1,1615,a,1,3,harmless,exact,gk toefl,yes,6985,7615,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
hawk,1,1622,n|v,6,3,hawk,exact,gk cet4 cet6 ky ielts gre,yes,9990,7924,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
hay,1,1623,n|v,2,3,hay,exact,gk cet4 cet6 ky toefl,yes,6529,7184,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
headline,1,1627,n|v,3,3,headline,exact,gk cet4 cet6 ky,yes,4488,3293,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
headmaster,1,1628,n,1,3,headmaster,exact,gk cet4 cet6 ky ielts,yes,4787,16726,4,2,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
heap,1,1633,n|v,6,3,heap,exact,gk cet4 cet6 ky ielts,yes,5596,7087,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
hearing,1,1635,a|n,7,3,hearing,exact,gk ky ielts,yes,2480,1711,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
heaven,1,1638,n,1,3,heaven,exact,zk gk cet4 cet6 ky toefl,yes,2649,2626,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
heavily,1,1640,r,7,3,heavily,exact,gk cet4 cet6,yes,2153,2363,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
heel,1,1641,n|v,11,3,heel,exact,gk cet4 cet6 ky toefl,yes,3535,3056,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
helicopter,1,1643,n,1,3,helicopter,exact,gk cet4 cet6 ky ielts,yes,4159,3100,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
helmet,1,1645,n,2,3,helmet,exact,gk cet4 cet6 ky ielts gre,yes,5642,4303,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
heroine,1,1653,n,2,3,heroine,exact,gk cet4 cet6 ky ielts,yes,8840,8342,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
highway,1,1663,n,1,3,highway,exact,gk cet4 cet6 ky,yes,4470,2583,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
hillside,1,1665,n,1,3,hillside,exact,gk cet4 cet6,yes,6497,6756,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
holy,1,1678,a|n,2,3,holy,exact,gk cet4 cet6 ky,yes,2701,2375,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
homeland,1,1680,n,1,3,homeland,exact,gk,yes,8870,4149,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
hook,1,1687,n|v,20,3,hook,exact,gk cet4 cet6 ky toefl,yes,4337,3791,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
hopeful,1,1690,a|n,3,3,hopeful,exact,gk cet4 cet6 ky,yes,6877,5116,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
hopeless,1,1691,a,4,3,hopeless,exact,gk cet4 cet6,yes,6390,7926,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
housewife,1,1702,n,1,3,housewife,exact,gk cet4 cet6 ky,yes,5741,8592,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
hunger,1,1714,n|v,5,3,hunger,exact,gk cet4 cet6 ky toefl,yes,5267,4584,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
hunter,1,1717,n,3,3,hunter,exact,gk,yes,5802,3030,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
identification,1,1729,n,5,3,identification,exact,gk cet4 cet6 ky toefl ielts,yes,3230,3289,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
immediate,1,1737,a,5,3,immediate,exact,gk cet4 cet6 ky toefl,yes,1542,2180,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
immigration,1,1739,n,2,3,immigration,exact,gk cet6 toefl,yes,5448,2431,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
importance,1,1741,n,2,3,importance,exact,gk cet4 cet6 ky,yes,1025,1573,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
incorrect,1,1752,a,4,3,incorrect,exact,gk cet4 cet6,yes,7053,7280,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
independence,1,1755,n,2,3,independence,exact,gk cet4 cet6 ky ielts,yes,2010,2291,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
inform,1,1762,v,3,3,inform,exact,gk cet4 cet6 ky,yes,1726,2177,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
injure,1,1766,v,3,3,injure,exact,gk cet4 cet6 ky toefl,yes,3032,3721,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ink,1,1768,n|v,5,3,ink,exact,zk gk cet4 cet6 ky,yes,6004,5193,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
inn,1,1770,n,1,3,inn,exact,gk cet4 cet6 ky,yes,3852,6591,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
insert,1,1773,n|v,8,3,insert,exact,gk cet4 cet6 ky toefl ielts gre,yes,3796,4301,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
inspect,1,1776,v,3,3,inspect,exact,gk cet4 cet6 ky toefl,yes,4286,5031,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
instruct,1,1782,v,3,3,instruct,exact,gk cet4 cet6 ky toefl,yes,3820,4243,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
insure,1,1786,v,4,3,insure,exact,gk cet4 cet6 ky ielts,yes,5378,6180,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
intelligence,1,1787,n,5,3,intelligence,exact,gk cet4 cet6 ky toefl ielts,yes,2444,1417,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
