record_id,phrase,normalized_phrase,accepted_variants,introduced_level,included_in,phrase_type,evidence_route,form_evidence,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,selection_reason,qa_status,human_review_claimed,meaning_zh,usage_note_zh,example_en,example_zh,content_method,content_qa_status,view_sequence
PH-J-0245,laugh at,laugh at,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,laugh_at%2:32:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,嘲笑；因某事发笑,后接被嘲笑的人或引人发笑的事物。,It is unkind to laugh at someone who makes a mistake.,嘲笑犯错的人是不友善的。,original_project_authored,draft_auto_validated,245
PH-J-0246,smile at,smile at,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,对某人微笑,后接微笑所面对的人或事物。,The little girl began to smile at her reflection.,小女孩开始对着自己的倒影微笑。,original_project_authored,draft_auto_validated,246
PH-J-0247,take after,take after,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,take_after%2:36:00::|take_after%2:42:00::,True,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,像某位长辈,后接家庭成员，表示外貌或性格与其相似。,I take after my father in both appearance and character.,我的外貌和性格都像父亲。,original_project_authored,draft_auto_validated,247
PH-J-0248,take photos,take photos,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,拍照,可单独使用，也可接 of 表示拍摄的对象。,Visitors may take photos in the garden but not inside the house.,游客可以在花园拍照，但不能在房屋内拍照。,original_project_authored,draft_auto_validated,248
PH-J-0249,wait for,wait for,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,False,11,independently selected for learning value and first-introduction level,english_scope_frozen,False,等待,后接等待的人、事物或事件。,We had to wait for the rain to stop.,我们不得不等雨停下来。,original_project_authored,draft_auto_validated,249
PH-J-0250,worry about,worry about,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,False,6,independently selected for learning value and first-introduction level,english_scope_frozen,False,担心,后接令人担忧的人、事情或可能出现的情况。,Do not worry about problems that have not happened.,不要担心尚未发生的问题。,original_project_authored,draft_auto_validated,250
PH-H-0001,sort of,sort of,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,sort_of%4:02:00::,False,40,independently selected for learning value and first-introduction level,english_scope_frozen,False,有点；在某种程度上；算是,常用于非正式表达，使判断或描述的语气不那么绝对。,I was sort of surprised by his calm response.,他平静的回答让我有点意外。,original_project_authored,draft_auto_validated,251
PH-H-0002,in addition,in addition,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,in_addition%4:02:01::,False,31,independently selected for learning value and first-introduction level,english_scope_frozen,False,此外；另外,用于补充与前文相关的信息，后接名词时通常加 to。,"The course develops writing skills; in addition, it builds confidence.",这门课程培养写作技能，此外还能增强信心。,original_project_authored,draft_auto_validated,252
PH-H-0003,in particular,in particular,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,in_particular%4:02:00::,False,13,independently selected for learning value and first-introduction level,english_scope_frozen,False,尤其；特别,用于从一组人或事物中突出某一个，也可强调某个细节。,The exhibition will interest students who enjoy history in particular.,这场展览尤其会吸引喜欢历史的学生。,original_project_authored,draft_auto_validated,253
PH-H-0004,for instance,for instance,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,for_instance%4:02:00::,False,11,independently selected for learning value and first-introduction level,english_scope_frozen,False,例如,用于引出能够说明前面观点的一个具体例子。,"Some habits, for instance, reading before bed, can reduce stress.",有些习惯，例如睡前阅读，可以减轻压力。,original_project_authored,draft_auto_validated,254
PH-H-0005,in advance,in advance,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,in_advance%4:02:00::|in_advance%5:00:00:front:00,False,8,independently selected for learning value and first-introduction level,english_scope_frozen,False,预先；提前,表示在预定时间或某件事发生之前完成。,You should reserve a seat in advance during the holiday season.,假期期间你应该提前预订座位。,original_project_authored,draft_auto_validated,255
PH-H-0006,in reality,in reality,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,in_reality%4:02:00::,False,7,independently selected for learning value and first-introduction level,english_scope_frozen,False,实际上；事实上,用于指出真实情况与表象、想象或说法不同。,The route looks short on the map but is difficult in reality.,这条路线在地图上看起来很短，实际上却很难走。,original_project_authored,draft_auto_validated,256
PH-H-0007,in detail,in detail,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,in_detail%4:02:00::,False,6,independently selected for learning value and first-introduction level,english_scope_frozen,False,详细地,表示全面说明或仔细研究各个具体部分。,The report describes the rescue plan in detail.,报告详细描述了救援计划。,original_project_authored,draft_auto_validated,257
PH-H-0008,on the contrary,on the contrary,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,on_the_contrary%4:02:02::,False,6,independently selected for learning value and first-introduction level,english_scope_frozen,False,恰恰相反,用于明确否定前面的说法，并指出相反的事实。,"The task was not boring; on the contrary, it was quite creative.",这项任务并不枯燥，恰恰相反，它很有创造性。,original_project_authored,draft_auto_validated,258
PH-H-0009,on the spot,on the spot,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,on-the-spot%5:00:00:on-site:00|on_the_spot%4:02:00::|on_the_spot%4:02:01::|on_the_spot%4:02:02::,False,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,当场；在现场,可表示立即在事情发生的地点作出决定，也可表示身处现场。,The mechanic repaired the bicycle on the spot.,修理工当场修好了自行车。,original_project_authored,draft_auto_validated,259
PH-H-0010,out of sight,out of sight,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,out_of_sight%4:02:00::|out_of_sight%4:02:01::|out_of_sight%5:00:00:invisible:00,False,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,看不见；在视野之外,常与 be 或 move 连用，表示无法再从所在位置看到。,The boat sailed behind the island and went out of sight.,小船驶到岛后，消失在视野中。,original_project_authored,draft_auto_validated,260
PH-H-0011,at random,at random,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,at_random%4:02:00::,False,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,随机地；随意地,表示没有按特定计划、顺序或标准进行选择。,The computer selects ten questions at random.,电脑随机选出十道题。,original_project_authored,draft_auto_validated,261
PH-H-0012,by no means,by no means,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,by_no_means%4:02:00::,False,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,绝不；一点也不,语气较强，表示完全否定；置于句首时常引起倒装。,This discovery is by no means the end of our research.,这一发现绝不是我们研究的终点。,original_project_authored,draft_auto_validated,262
PH-H-0013,in theory,in theory,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,in_theory%4:02:01::,False,3,independently selected for learning value and first-introduction level,english_scope_frozen,False,理论上,表示按照理论或计划应当如此，但现实结果可能不同。,"In theory, the new system should save both time and energy.",理论上，新系统应该既省时又节能。,original_project_authored,draft_auto_validated,263
PH-H-0014,at any rate,at any rate,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,at_any_rate%4:02:00::|at_any_rate%4:02:01::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,无论如何；至少,用于说明不论其他情况怎样，某个结论或行动仍然成立。,"At any rate, we should inform the team before changing the plan.",无论如何，我们改变计划前都应该通知团队。,original_project_authored,draft_auto_validated,264
PH-H-0015,free of charge,free of charge,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,free_of_charge%4:02:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,免费,通常作表语或状语，说明商品或服务无需付费。,Students can use the sports center free of charge after class.,学生放学后可以免费使用体育中心。,original_project_authored,draft_auto_validated,265
PH-H-0016,in full swing,in full swing,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,in_full_swing%4:02:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,正如火如荼；处于高潮,表示活动已经全面展开，正处在最活跃的阶段。,Preparations for the cultural festival are now in full swing.,文化节的准备工作现在正如火如荼地进行。,original_project_authored,draft_auto_validated,266
PH-H-0017,on a regular basis,on a regular basis,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,on_a_regular_basis%4:02:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,定期地；经常地,表示按照稳定、重复的时间安排进行。,The equipment must be checked on a regular basis.,这些设备必须定期检查。,original_project_authored,draft_auto_validated,267
PH-H-0018,for the time being,for the time being,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,for_the_time_being%4:02:02::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,暂时；眼下,表示某种安排只在当前一段时间内有效，以后可能改变。,"For the time being, the club will meet in the library.",俱乐部暂时将在图书馆举行活动。,original_project_authored,draft_auto_validated,268
PH-H-0019,at bay,at bay,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adjective_expression,approved_dictionary_candidate_pool,OEWN,at_bay%5:00:00:unfree:00,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,使无法靠近；使陷入困境,常与 keep 或 hold 连用，表示阻止危险靠近或控制住问题。,Firefighters worked through the night to keep the flames at bay.,消防员彻夜工作，控制火势不让其蔓延。,original_project_authored,draft_auto_validated,269
PH-H-0020,in operation,in operation,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adjective_expression,approved_dictionary_candidate_pool,OEWN,in_operation%5:00:01:operative:00,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,在运转；在实施,可说明机器正在运行，也可说明制度或计划已经生效。,The new safety system has been in operation since June.,新的安全系统自六月以来一直在运行。,original_project_authored,draft_auto_validated,270
PH-H-0021,on the loose,on the loose,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adjective_expression,approved_dictionary_candidate_pool,OEWN,on_the_loose%5:00:00:free:00,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,在逃；未受控制,常指危险的人或动物逃脱后尚未被控制。,Residents were warned that a wild animal was on the loose.,居民接到警告，有一只野生动物逃脱在外。,original_project_authored,draft_auto_validated,271
PH-H-0022,on trial,on trial,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adjective_expression,approved_dictionary_candidate_pool,OEWN,on_trial%5:00:00:unproved:00,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,在试用；受审,可指产品或制度处于试验阶段，也可指某人正在法庭受审。,The school is using the new timetable on trial this month.,学校本月正在试行新课表。,original_project_authored,draft_auto_validated,272
PH-H-0023,at length,at length,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,at_length%4:02:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,详细地；终于,可表示长时间详细讨论，也可表示经过很久之后终于发生。,The committee discussed the proposal at length before voting.,委员会在表决前详细讨论了这项提议。,original_project_authored,draft_auto_validated,273
PH-H-0024,on occasion,on occasion,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,on_occasion%4:02:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,有时；偶尔,表示某事并不经常，但会在某些时候发生。,Even experienced speakers feel nervous on occasion.,即使经验丰富的演讲者偶尔也会紧张。,original_project_authored,draft_auto_validated,274
PH-H-0025,on the other hand,on the other hand,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,on_the_other_hand%4:02:00::,False,11,independently selected for learning value and first-introduction level,english_scope_frozen,False,另一方面,用于引出同一问题的另一面或与前文形成对比的观点。,"Online study is convenient; on the other hand, it requires self-discipline.",在线学习很方便；另一方面，它需要自律。,original_project_authored,draft_auto_validated,275
PH-H-0026,figure out,figure out,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,figure_out%2:31:00::,True,14,independently selected for learning value and first-introduction level,english_scope_frozen,False,弄清楚；想出；计算出,表示通过思考、调查或计算找到答案或解决办法。,We need to figure out what caused the sudden power failure.,我们需要查明突然停电的原因。,original_project_authored,draft_auto_validated,276
PH-H-0027,stand firm,stand firm,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,stand_firm%2:32:00::|stand_firm%2:33:00::,False,18,independently selected for learning value and first-introduction level,english_scope_frozen,False,立场坚定；毫不动摇,表示面对压力或困难时不改变决定、原则或立场。,The students decided to stand firm against unfair treatment.,学生们决定坚定反对不公平待遇。,original_project_authored,draft_auto_validated,277
PH-H-0028,rely on,rely on,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,rely_on%2:42:00::|rely_on%2:42:02::,False,11,independently selected for learning value and first-introduction level,english_scope_frozen,False,依靠；信赖,后接提供支持的人、事物或条件。,Farmers rely on accurate forecasts when planning their work.,农民安排工作时依靠准确的天气预报。,original_project_authored,draft_auto_validated,278
PH-H-0029,bounce back,bounce back,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,bounce_back%2:30:00::,True,6,independently selected for learning value and first-introduction level,english_scope_frozen,False,恢复；重新振作,表示在失败、疾病或困难后较快恢复到良好状态。,The team managed to bounce back after losing its first match.,这支队伍在首场失利后成功恢复了状态。,original_project_authored,draft_auto_validated,279
PH-H-0030,seek out,seek out,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,seek_out%2:35:00::,True,6,independently selected for learning value and first-introduction level,english_scope_frozen,False,找出；寻找,强调主动而努力地寻找某人、某物或机会。,Good learners seek out chances to use new vocabulary.,善于学习的人会主动寻找使用新词汇的机会。,original_project_authored,draft_auto_validated,280
PH-H-0031,escape from,escape from,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,escape_from%2:38:00::,False,8,independently selected for learning value and first-introduction level,english_scope_frozen,False,从某处逃脱；摆脱,后接所离开的地点、危险或受限制的状态。,The villagers had little time to escape from the rising floodwater.,村民们几乎没有时间逃离不断上涨的洪水。,original_project_authored,draft_auto_validated,281
PH-H-0032,ward off,ward off,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,ward_off%2:33:00::|ward_off%2:41:00::,True,5,independently selected for learning value and first-introduction level,english_scope_frozen,False,避开；防止；抵御,后接疾病、危险或威胁，表示采取行动使其无法造成伤害。,Regular exercise may help ward off some health problems.,经常锻炼可能有助于预防一些健康问题。,original_project_authored,draft_auto_validated,282
PH-H-0033,set aside,set aside,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,set-aside%5:00:00:reserved:02|set_aside%2:30:00::|set_aside%2:31:00::|set_aside%2:41:00::,True,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,留出；把某物放在一边,可表示为特定目的预留时间或资源，也可表示暂不考虑某事。,Try to set aside half an hour each day for reading.,尽量每天留出半小时阅读。,original_project_authored,draft_auto_validated,283
PH-H-0034,get used to,get used to,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_used_to%2:30:00::,False,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,习惯于,to 是介词，后接名词、代词或动名词，表示逐渐适应。,It may take time to get used to studying in a new environment.,适应在新环境中学习可能需要时间。,original_project_authored,draft_auto_validated,284
PH-H-0035,cave in,cave in,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,cave_in%1:11:00::|cave_in%2:38:00::,True,3,independently selected for learning value and first-introduction level,english_scope_frozen,False,坍塌；屈服,可指墙壁或屋顶向内倒塌，也可指人在压力下让步。,The old roof could cave in under the weight of the snow.,旧屋顶可能会在积雪的重压下坍塌。,original_project_authored,draft_auto_validated,285
PH-H-0036,plug in,plug in,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,plug-in%1:06:00::|plug-in%1:10:00::|plug_in%2:35:00::,True,3,independently selected for learning value and first-introduction level,english_scope_frozen,False,接通电源；插入,表示把插头接入电源，也可指连接电子设备。,Do not plug in the machine with wet hands.,不要用湿手给机器接通电源。,original_project_authored,draft_auto_validated,286
PH-H-0037,put aside,put aside,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,put_aside%2:32:00::|put_aside%2:35:00::,True,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,把某物放到一边；留出,可表示暂时搁置物品或分歧，也可表示储存时间或金钱。,Let us put aside our differences and solve the problem together.,让我们暂时搁置分歧，共同解决问题。,original_project_authored,draft_auto_validated,287
PH-H-0038,track down,track down,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,track_down%2:33:00::,True,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,追查到；搜寻到,表示经过持续调查或寻找，最终找到某人、某物或信息。,The reporter managed to track down the original source of the story.,记者成功追查到了这则报道的原始来源。,original_project_authored,draft_auto_validated,288
PH-H-0039,carve out,carve out,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,carve_out%2:30:00::|carve_out%2:36:00::,False,3,independently selected for learning value and first-introduction level,english_scope_frozen,False,开创；争取到,表示通过努力为自己创造事业、地位、空间或时间。,She hopes to carve out a career in environmental research.,她希望在环境研究领域开创一番事业。,original_project_authored,draft_auto_validated,289
PH-H-0040,fall apart,fall apart,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,fall_apart%2:30:03::|fall_apart%2:30:04::|fall_apart%2:35:00::|fall_apart%2:37:00::,False,3,independently selected for learning value and first-introduction level,english_scope_frozen,False,破裂；散架；崩溃,可指物体散开，也可指计划、关系或情绪失去稳定。,"Without regular repairs, the wooden bridge may fall apart.",如果不定期维修，这座木桥可能会散架。,original_project_authored,draft_auto_validated,290
PH-H-0041,break apart,break apart,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,break_apart%2:30:01::|break_apart%2:35:00::|break_apart%2:36:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,破裂；分开,表示整体断裂或被分成若干部分。,Large waves can break apart weak sections of sea ice.,巨浪可能使薄弱的海冰断裂开来。,original_project_authored,draft_auto_validated,291
PH-H-0042,factor in,factor in,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,factor_in%2:31:00::|factor_in%2:31:01::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,把某因素考虑在内,后接会影响计算、判断或计划的因素。,We must factor in travel time when setting the meeting schedule.,安排会议时间时，我们必须把路途时间考虑在内。,original_project_authored,draft_auto_validated,292
PH-H-0043,keep track,keep track,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,keep_track%2:31:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,了解动态；记录,通常与 of 连用，表示持续掌握数量、进度或位置的变化。,A simple chart can help you keep track of your reading progress.,一张简单的图表可以帮助你记录阅读进度。,original_project_authored,draft_auto_validated,293
PH-H-0044,link up,link up,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,link_up%2:31:00::|link_up%2:35:00::|link_up%2:42:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,连接；会合；合作,可表示设备或系统连接，也可表示人与人会合或组织合作。,The two research teams plan to link up and share their results.,两个研究团队计划合作并共享成果。,original_project_authored,draft_auto_validated,294
PH-H-0045,log in,log in,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,log-in%2:40:00::|log_in%2:40:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,登录,表示输入身份信息进入计算机系统或网络服务，常与 to 连用。,Students must log in with their school accounts.,学生必须使用学校账户登录。,original_project_authored,draft_auto_validated,295
PH-H-0046,log on,log on,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,log_on%2:40:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,登录；接入系统,通常与 to 连用，表示连接并进入计算机或网络系统。,You need a password to log on to the learning platform.,你需要密码才能登录学习平台。,original_project_authored,draft_auto_validated,296
PH-H-0047,log out,log out,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,log_out%2:40:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,退出登录,表示安全地结束计算机系统或网络账户的会话。,Always log out when you use a shared computer.,使用公用电脑时一定要退出登录。,original_project_authored,draft_auto_validated,297
PH-H-0048,pan out,pan out,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,pan_out%2:35:00::|pan_out%2:41:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,取得预期结果；成功,常用于否定或条件语境，说明计划、想法或情况最终如何发展。,"If the plan does not pan out, we will try another approach.",如果这个计划没有成功，我们会尝试另一种方法。,original_project_authored,draft_auto_validated,298
PH-H-0049,think twice,think twice,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,think_twice%2:32:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,三思；慎重考虑,常与 before 连用，提醒人在行动前再次认真考虑。,Think twice before sharing personal information online.,在网上分享个人信息前要三思。,original_project_authored,draft_auto_validated,299
PH-H-0050,drag in,drag in,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,drag_in%2:42:00::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,把某人或某事牵扯进来,表示把原本无关的人或话题不必要地卷入某件事。,Do not drag in other students who had nothing to do with the argument.,不要把与争论无关的其他学生牵扯进来。,original_project_authored,draft_auto_validated,300
PH-H-0051,drag on,drag on,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,drag_on%2:30:00::|drag_on%2:42:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,拖延；持续过久,表示令人厌烦或不必要地持续很长时间。,The meeting began to drag on without reaching a decision.,会议拖了很久，却没有作出决定。,original_project_authored,draft_auto_validated,301
PH-H-0052,roll up,roll up,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,roll_up%2:30:00::|roll_up%2:30:01::|roll_up%2:30:02::|roll_up%2:35:00::|roll_up%2:35:01::|roll_up%2:38:03::|roll_up%2:40:03::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,卷起；到达,可表示把柔软物卷起来；非正式语境也可表示到达某地。,Please roll up the map carefully after using it.,地图用完后请小心卷起来。,original_project_authored,draft_auto_validated,302
PH-H-0053,roll over,roll over,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,roll_over%2:38:00::|roll_over%2:40:00::|roll_over%2:40:01::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,翻身；翻转,表示人或物转到另一面，也可指车辆翻覆。,The patient was asked to roll over onto his left side.,病人被要求翻身朝左侧躺。,original_project_authored,draft_auto_validated,303
PH-H-0054,sink in,sink in,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,sink_in%2:31:00::|sink_in%2:35:00::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,逐渐被理解；渗入,可表示某个事实慢慢被充分理解，也可表示液体渗入。,It took several minutes for the surprising news to sink in.,大家过了几分钟才逐渐理解这个惊人的消息。,original_project_authored,draft_auto_validated,304
PH-H-0055,split up,split up,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,split_up%1:04:00::|split_up%2:30:00::|split_up%2:41:00::|split_up%2:41:01::|split_up%2:41:02::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,分开；分手；拆分,可表示人群分组、关系结束或整体被分成部分。,We will split up into teams of four for the activity.,这项活动中我们将分成四人小组。,original_project_authored,draft_auto_validated,305
PH-H-0056,tear down,tear down,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,tear_down%2:36:00::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,拆除；撕下,可表示拆毁建筑物，也可表示把张贴物撕下来。,The city plans to tear down the unsafe bridge.,这座城市计划拆除那座不安全的桥。,original_project_authored,draft_auto_validated,306
PH-H-0057,burst out,burst out,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,burst_out%2:30:00::|burst_out%2:32:00::|burst_out%2:39:01::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,突然开始；突然闯出,常与 laughing、crying 等动名词连用，表示情绪突然爆发。,The final joke made the audience burst out laughing.,最后一个笑话让观众突然大笑起来。,original_project_authored,draft_auto_validated,307
PH-H-0058,cast aside,cast aside,[],senior_high,"[""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,cast_aside%2:40:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,抛弃；不再考虑,表示把某物丢开，或不再接受某个想法、原则或顾虑。,We should not cast aside useful traditions without careful thought.,我们不应未经慎重考虑就抛弃有益的传统。,original_project_authored,draft_auto_validated,308
