phrase,normalized_phrase,word_count,oewn_match,oewn_pos,oewn_sense_ids,oewn_forms,moby_match,moby_forms,tatoeba_cc0_sentence_count,all_components_in_junior_boundary,candidate_status,priority_score,introduced_level_candidate,human_review_claimed
free list,free list,2,true,n,free_list%1:10:00::,free list,true,free list,0,true,dictionary_only_hold,4.0,junior,false
free love,free love,2,true,n,free_love%1:04:00::,free love,true,free love,0,true,dictionary_only_hold,4.0,junior,false
free thought,free thought,2,true,n,free_thought%1:09:00::,free thought,true,free thought,0,true,dictionary_only_hold,4.0,junior,false
free throw,free throw,2,true,n,free_throw%1:04:00::,free throw,true,free throw,0,true,dictionary_only_hold,4.0,junior,false
front man,front man,2,true,n,front_man%1:18:00::,front man,true,front man,0,true,dictionary_only_hold,4.0,junior,false
front matter,front matter,2,true,n,front_matter%1:10:00::,front matter,true,front matter,0,true,dictionary_only_hold,4.0,junior,false
front room,front room,2,true,n,front_room%1:06:00::,front room,true,front room,0,true,dictionary_only_hold,4.0,junior,false
fruit tree,fruit tree,2,true,n,fruit_tree%1:20:00::,fruit tree,true,fruit tree,0,true,dictionary_only_hold,4.0,junior,false
full blood,full blood,2,true,a|n,full-blood%5:00:00:purebred:00|full_blood%1:07:00::,full blood|full-blood,true,full blood,0,true,dictionary_only_hold,4.0,junior,false
full house,full house,2,true,n,full_house%1:14:00::,full house,true,full house,0,true,dictionary_only_hold,4.0,junior,false
full stop,full stop,2,true,n,full_stop%1:10:00::,full stop,true,full stop,0,true,dictionary_only_hold,4.0,junior,false
future perfect,future perfect,2,true,n,future_perfect%1:24:00::,future perfect,true,future perfect,0,true,dictionary_only_hold,4.0,junior,false
game bird,game bird,2,true,n,game_bird%1:05:00::,game bird,true,game bird,0,true,dictionary_only_hold,4.0,junior,false
game fish,game fish,2,true,n,game_fish%1:05:00::,game fish,true,game fish,0,true,dictionary_only_hold,4.0,junior,false
game room,game room,2,true,n,game_room%1:06:00::,game room,true,game room,0,true,dictionary_only_hold,4.0,junior,false
gas main,gas main,2,true,n,gas_main%1:06:00::,gas main,true,gas main,0,true,dictionary_only_hold,4.0,junior,false
gas meter,gas meter,2,true,n,gas_meter%1:06:00::,gas meter,true,gas meter,0,true,dictionary_only_hold,4.0,junior,false
gas oil,gas oil,2,true,n,gas_oil%1:27:00::,gas oil,true,gas oil,0,true,dictionary_only_hold,4.0,junior,false
gas plant,gas plant,2,true,n,gas_plant%1:20:00::,gas plant,true,gas plant,0,true,dictionary_only_hold,4.0,junior,false
gas well,gas well,2,true,n,gas_well%1:06:00::,gas well,true,gas well,0,true,dictionary_only_hold,4.0,junior,false
general officer,general officer,2,true,n,general_officer%1:18:00::,general officer,true,general officer,0,true,dictionary_only_hold,4.0,junior,false
general store,general store,2,true,n,general_store%1:06:00::,general store,true,general store,0,true,dictionary_only_hold,4.0,junior,false
glad hand,glad hand,2,true,n,glad_hand%1:10:00::,glad hand,true,glad hand,0,true,dictionary_only_hold,4.0,junior,false
glass snake,glass snake,2,true,n,glass_snake%1:05:00::,glass snake,true,glass snake,0,true,dictionary_only_hold,4.0,junior,false
go slow,go slow,2,true,n,go-slow%1:04:00::,go-slow,true,go slow,0,true,dictionary_only_hold,4.0,junior,false
gold fever,gold fever,2,true,n,gold_fever%1:12:00::,gold fever,true,gold fever,0,true,dictionary_only_hold,4.0,junior,false
gold leaf,gold leaf,2,true,n,gold_leaf%1:06:00::,gold leaf,true,gold leaf,0,true,dictionary_only_hold,4.0,junior,false
gold mine,gold mine,2,true,n,gold_mine%1:06:00::|gold_mine%1:06:01::,gold mine,true,gold mine,0,true,dictionary_only_hold,4.0,junior,false
gold of pleasure,gold of pleasure,3,true,n,gold_of_pleasure%1:20:00::,gold of pleasure,true,gold-of-pleasure,0,true,dictionary_only_hold,4.0,junior,false
good afternoon,good afternoon,2,true,n,good_afternoon%1:10:00::,good afternoon,true,good afternoon,0,true,dictionary_only_hold,4.0,junior,false
good egg,good egg,2,true,n,good_egg%1:18:00::,good egg,true,good egg,0,true,dictionary_only_hold,4.0,junior,false
good evening,good evening,2,true,n,good_evening%1:10:01::,good evening,true,good evening,0,true,dictionary_only_hold,4.0,junior,false
good for nothing,good for nothing,3,true,a|n,good-for-nothing%1:18:00::|good-for-nothing%5:00:00:worthless:00,good-for-nothing,true,good-for-nothing,0,true,dictionary_only_hold,4.0,junior,false
good nature,good nature,2,true,n,good_nature%1:07:00::,good nature,true,good nature,0,true,dictionary_only_hold,4.0,junior,false
good turn,good turn,2,true,n,good_turn%1:04:00::,good turn,true,good turn,0,true,dictionary_only_hold,4.0,junior,false
grade school,grade school,2,true,n,grade_school%1:14:00::,grade school,true,grade school,0,true,dictionary_only_hold,4.0,junior,false
graduate nurse,graduate nurse,2,true,n,graduate_nurse%1:18:00::,graduate nurse,true,graduate nurse,0,true,dictionary_only_hold,4.0,junior,false
grammar school,grammar school,2,true,n,grammar_school%1:14:00::|grammar_school%1:14:01::,grammar school,true,grammar school,0,true,dictionary_only_hold,4.0,junior,false
grandfather clock,grandfather clock,2,true,n,grandfather_clock%1:06:00::,grandfather clock,true,grandfather clock,0,true,dictionary_only_hold,4.0,junior,false
grape sugar,grape sugar,2,true,n,grape_sugar%1:27:00::,grape sugar,true,grape sugar,0,true,dictionary_only_hold,4.0,junior,false
grass snake,grass snake,2,true,n,grass_snake%1:05:00::|grass_snake%1:05:02::|grass_snake%1:05:03::,grass snake,true,grass snake,0,true,dictionary_only_hold,4.0,junior,false
grass tree,grass tree,2,true,n,grass_tree%1:20:01::|grass_tree%1:20:02::|grass_tree%1:20:03::,grass tree,true,grass tree,0,true,dictionary_only_hold,4.0,junior,false
gray fox,gray fox,2,true,n,gray_fox%1:05:00::,gray fox,true,gray fox,0,true,dictionary_only_hold,4.0,junior,false
gray market,gray market,2,true,n,gray_market%1:04:00::,gray market,true,gray market,0,true,dictionary_only_hold,4.0,junior,false
gray wolf,gray wolf,2,true,n,gray_wolf%1:05:00::,gray wolf,true,gray wolf,0,true,dictionary_only_hold,4.0,junior,false
great year,great year,2,true,n,great_year%1:28:00::,great year,true,great year,0,true,dictionary_only_hold,4.0,junior,false
green bean,green bean,2,true,n,green_bean%1:13:00::|green_bean%1:13:01::|green_bean%1:20:00::|green_bean%1:20:01::,green bean,true,green bean,0,true,dictionary_only_hold,4.0,junior,false
green corn,green corn,2,true,n,green_corn%1:13:00::|green_corn%1:20:00::,green corn,true,green corn,0,true,dictionary_only_hold,4.0,junior,false
green dragon,green dragon,2,true,n,green_dragon%1:20:01::|green_dragon%1:20:02::,green dragon,true,green dragon,0,true,dictionary_only_hold,4.0,junior,false
green monkey,green monkey,2,true,n,green_monkey%1:05:00::,green monkey,true,green monkey,0,true,dictionary_only_hold,4.0,junior,false
green onion,green onion,2,true,n,green_onion%1:13:00::,green onion,true,green onion,0,true,dictionary_only_hold,4.0,junior,false
green pepper,green pepper,2,true,n,green_pepper%1:13:00::,green pepper,true,green pepper,0,true,dictionary_only_hold,4.0,junior,false
ground cover,ground cover,2,true,n,ground_cover%1:20:01::|ground_cover%1:20:02::,ground cover,true,ground cover,0,true,dictionary_only_hold,4.0,junior,false
ground floor,ground floor,2,true,a|n,ground-floor%5:00:00:downstairs:00|ground_floor%1:06:00::|ground_floor%1:11:00::,ground floor|ground-floor,true,ground floor,0,true,dictionary_only_hold,4.0,junior,false
ground glass,ground glass,2,true,n,ground_glass%1:27:00::|ground_glass%1:27:01::,ground glass,true,ground glass,0,true,dictionary_only_hold,4.0,junior,false
ground ice,ground ice,2,true,n,ground_ice%1:27:01::,ground ice,true,ground ice,0,true,dictionary_only_hold,4.0,junior,false
ground plan,ground plan,2,true,n,ground_plan%1:06:00::,ground plan,true,ground plan,0,true,dictionary_only_hold,4.0,junior,false
ground rule,ground rule,2,true,n,ground_rule%1:10:00::,ground rule,true,ground rule,0,true,dictionary_only_hold,4.0,junior,false
ground state,ground state,2,true,n,ground_state%1:26:00::,ground state,true,ground state,0,true,dictionary_only_hold,4.0,junior,false
ground wave,ground wave,2,true,n,ground_wave%1:19:00::,ground wave,true,ground wave,0,true,dictionary_only_hold,4.0,junior,false
ground zero,ground zero,2,true,n,ground_zero%1:15:00::|ground_zero%1:15:01::,ground zero,true,ground zero,0,true,dictionary_only_hold,4.0,junior,false
group practice,group practice,2,true,n,group_practice%1:04:00::,group practice,true,group practice,0,true,dictionary_only_hold,4.0,junior,false
guard hair,guard hair,2,true,n,guard_hair%1:05:00::,guard hair,true,guard hair,0,true,dictionary_only_hold,4.0,junior,false
guard ship,guard ship,2,true,n,guard_ship%1:06:00::,guard ship,true,guard ship,0,true,dictionary_only_hold,4.0,junior,false
guide rope,guide rope,2,true,n,guide_rope%1:06:00::,guide rope,true,guide rope,0,true,dictionary_only_hold,4.0,junior,false
gun dog,gun dog,2,true,n,gun_dog%1:05:00::,gun dog,true,gun dog,0,true,dictionary_only_hold,4.0,junior,false
gun room,gun room,2,true,n,gun_room%1:06:00::,gun room,true,gun room,0,true,dictionary_only_hold,4.0,junior,false
gym shoe,gym shoe,2,true,n,gym_shoe%1:06:00::,gym shoe,true,gym shoe,0,true,dictionary_only_hold,4.0,junior,false
hair shirt,hair shirt,2,true,a|n,hair-shirt%3:01:00::|hair_shirt%1:06:00::,hair shirt|hair-shirt,true,hair shirt,0,true,dictionary_only_hold,4.0,junior,false
hair space,hair space,2,true,n,hair_space%1:06:00::,hair space,true,hair space,0,true,dictionary_only_hold,4.0,junior,false
half blood,half blood,2,true,n,half_blood%1:18:00::,half blood,true,half blood|half-blood,0,true,dictionary_only_hold,4.0,junior,false
half brother,half brother,2,true,n,half-brother%1:18:00::|half_brother%1:18:00::,half brother|half-brother,true,half brother,0,true,dictionary_only_hold,4.0,junior,false
half dollar,half dollar,2,true,n,half_dollar%1:21:00::,half dollar,true,half dollar,0,true,dictionary_only_hold,4.0,junior,false
half eagle,half eagle,2,true,n,half_eagle%1:21:00::,half eagle,true,half eagle,0,true,dictionary_only_hold,4.0,junior,false
half life,half life,2,true,n,half-life%1:28:00::|half_life%1:28:00::,half life|half-life,true,half-life,0,true,dictionary_only_hold,4.0,junior,false
half light,half light,2,true,n,half-light%1:19:00::,half-light,true,half-light,0,true,dictionary_only_hold,4.0,junior,false
half moon,half moon,2,true,n,half-moon%1:08:00::|half-moon%1:28:00::,half-moon,true,half-moon,0,true,dictionary_only_hold,4.0,junior,false
half note,half note,2,true,n,half_note%1:10:00::,half note,true,half note,0,true,dictionary_only_hold,4.0,junior,false
half sister,half sister,2,true,n,half-sister%1:18:00::|half_sister%1:18:00::,half sister|half-sister,true,half sister,0,true,dictionary_only_hold,4.0,junior,false
half step,half step,2,true,n,half_step%1:10:00::,half step,true,half step,0,true,dictionary_only_hold,4.0,junior,false
half truth,half truth,2,true,n,half-truth%1:10:00::,half-truth,true,half-truth,0,true,dictionary_only_hold,4.0,junior,false
hand glass,hand glass,2,true,n,hand_glass%1:06:00::|hand_glass%1:06:01::,hand glass,true,hand glass,0,true,dictionary_only_hold,4.0,junior,false
hand me down,hand me down,3,true,a|n,hand-me-down%1:06:00::|hand-me-down%5:00:01:old:01,hand-me-down,true,hand-me-down,0,true,dictionary_only_hold,4.0,junior,false
hand truck,hand truck,2,true,n,hand_truck%1:06:00::,hand truck,true,hand truck,0,true,dictionary_only_hold,4.0,junior,false
hard and fast,hard and fast,3,true,a,hard-and-fast%5:00:00:invariable:00,hard-and-fast,true,hard and fast|hard-and-fast,0,true,dictionary_only_hold,4.0,junior,false
hard candy,hard candy,2,true,n,hard_candy%1:13:00::,hard candy,true,hard candy,0,true,dictionary_only_hold,4.0,junior,false
hard cash,hard cash,2,true,n,hard_cash%1:21:00::,hard cash,true,hard cash,0,true,dictionary_only_hold,4.0,junior,false
hard copy,hard copy,2,true,n,hard_copy%1:10:00::,hard copy,true,hard copy,0,true,dictionary_only_hold,4.0,junior,false
hard hat,hard hat,2,true,n,hard_hat%1:06:00::|hard_hat%1:18:00::,hard hat,true,hard hat,0,true,dictionary_only_hold,4.0,junior,false
he man,he man,2,true,n,he-man%1:18:00::,he-man,true,he-man,0,true,dictionary_only_hold,4.0,junior,false
head gate,head gate,2,true,n,head_gate%1:06:00::|head_gate%1:06:01::,head gate,true,head gate,0,true,dictionary_only_hold,4.0,junior,false
head sea,head sea,2,true,n,head_sea%1:19:00::,head sea,true,head sea,0,true,dictionary_only_hold,4.0,junior,false
head voice,head voice,2,true,n,head_voice%1:07:00::,head voice,true,head voice,0,true,dictionary_only_hold,4.0,junior,false
heart block,heart block,2,true,n,heart_block%1:26:00::,heart block,true,heart block,0,true,dictionary_only_hold,4.0,junior,false
heart to heart,heart to heart,3,true,a|n,heart-to-heart%1:10:00::|heart-to-heart%5:00:00:ingenuous:00,heart-to-heart,true,heart-to-heart,0,true,dictionary_only_hold,4.0,junior,false
heart whole,heart whole,2,true,a,heart-whole%5:00:00:sincere:00,heart-whole,true,heart-whole,0,true,dictionary_only_hold,4.0,junior,false
heat lightning,heat lightning,2,true,n,heat_lightning%1:11:00::,heat lightning,true,heat lightning,0,true,dictionary_only_hold,4.0,junior,false
heavy cream,heavy cream,2,true,n,heavy_cream%1:13:00::,heavy cream,true,heavy cream,0,true,dictionary_only_hold,4.0,junior,false
heavy duty,heavy duty,2,true,a,heavy-duty%3:00:00::,heavy-duty,true,heavy-duty,0,true,dictionary_only_hold,4.0,junior,false
heavy water,heavy water,2,true,n,heavy_water%1:27:00::,heavy water,true,heavy water,0,true,dictionary_only_hold,4.0,junior,false
hen party,hen party,2,true,n,hen_party%1:14:00::,hen party,true,hen party,0,true,dictionary_only_hold,4.0,junior,false
hero sandwich,hero sandwich,2,true,n,hero_sandwich%1:13:00::,hero sandwich,true,hero sandwich,0,true,dictionary_only_hold,4.0,junior,false
high fashion,high fashion,2,true,n,high_fashion%1:09:00::,high fashion,true,high fashion,0,true,dictionary_only_hold,4.0,junior,false
high hat,high hat,2,true,n,high_hat%1:06:01::|high_hat%1:06:02::,high hat,true,high hat|high-hat,0,true,dictionary_only_hold,4.0,junior,false
high sign,high sign,2,true,n,high_sign%1:10:00::,high sign,true,high sign,0,true,dictionary_only_hold,4.0,junior,false
high table,high table,2,true,n,high_table%1:06:00::,high table,true,high table,0,true,dictionary_only_hold,4.0,junior,false
high tea,high tea,2,true,n,high_tea%1:13:00::,high tea,true,high tea,0,true,dictionary_only_hold,4.0,junior,false
high water mark,high water mark,3,true,n,high-water_mark%1:15:00::,high-water mark,true,high-water mark,0,true,dictionary_only_hold,4.0,junior,false
hit or miss,hit or miss,3,true,a,hit-or-miss%5:00:00:random:00,hit-or-miss,true,hit-or-miss,0,true,dictionary_only_hold,4.0,junior,false
hole and corner,hole and corner,3,true,a,hole-and-corner%5:00:00:covert:00|hole-and-corner%5:00:00:insignificant:00,hole-and-corner,true,hole-and-corner,0,true,dictionary_only_hold,4.0,junior,false
home guard,home guard,2,true,n,home_guard%1:14:00::,home guard,true,home guard,0,true,dictionary_only_hold,4.0,junior,false
home plate,home plate,2,true,n,home_plate%1:06:00::,home plate,true,home plate,0,true,dictionary_only_hold,4.0,junior,false
home rule,home rule,2,true,n,home_rule%1:26:00::,home rule,true,home rule,0,true,dictionary_only_hold,4.0,junior,false
honey guide,honey guide,2,true,n,honey_guide%1:05:00::,honey guide,true,honey guide,0,true,dictionary_only_hold,4.0,junior,false
honey plant,honey plant,2,true,n,honey_plant%1:20:00::,honey plant,true,honey plant,0,true,dictionary_only_hold,4.0,junior,false
horse bean,horse bean,2,true,n,horse_bean%1:13:00::,horse bean,true,horse bean,0,true,dictionary_only_hold,4.0,junior,false
horse opera,horse opera,2,true,n,horse_opera%1:10:00::,horse opera,true,horse opera,0,true,dictionary_only_hold,4.0,junior,false
horse sense,horse sense,2,true,n,horse_sense%1:09:00::,horse sense,true,horse sense,0,true,dictionary_only_hold,4.0,junior,false
hospital ship,hospital ship,2,true,n,hospital_ship%1:06:00::,hospital ship,true,hospital ship,0,true,dictionary_only_hold,4.0,junior,false
hot cake,hot cake,2,true,n,hot_cake%1:13:00::,hot cake,true,hot cake,0,true,dictionary_only_hold,4.0,junior,false
hot line,hot line,2,true,n,hot_line%1:06:00::|hot_line%1:06:01::,hot line,true,hot line,0,true,dictionary_only_hold,4.0,junior,false
hot pepper,hot pepper,2,true,n,hot_pepper%1:13:00::|hot_pepper%1:20:00::,hot pepper,true,hot pepper,0,true,dictionary_only_hold,4.0,junior,false
hot potato,hot potato,2,true,n,hot_potato%1:26:00::,hot potato,true,hot potato,0,true,dictionary_only_hold,4.0,junior,false
hot seat,hot seat,2,true,n,hot_seat%1:04:00::|hot_seat%1:06:00::,hot seat,true,hot seat,0,true,dictionary_only_hold,4.0,junior,false
hot spring,hot spring,2,true,n,hot_spring%1:17:00::,hot spring,true,hot spring,0,true,dictionary_only_hold,4.0,junior,false
hot war,hot war,2,true,n,hot_war%1:26:00::,hot war,true,hot war,0,true,dictionary_only_hold,4.0,junior,false
hot water bag,hot water bag,3,true,n,hot-water_bag%1:06:00::,hot-water bag,true,hot-water bag,0,true,dictionary_only_hold,4.0,junior,false
hot water bottle,hot water bottle,3,true,n,hot-water_bottle%1:06:00::,hot-water bottle,true,hot-water bottle,0,true,dictionary_only_hold,4.0,junior,false
hour circle,hour circle,2,true,n,hour_circle%1:15:00::,hour circle,true,hour circle,0,true,dictionary_only_hold,4.0,junior,false
hour hand,hour hand,2,true,n,hour_hand%1:06:00::,hour hand,true,hour hand,0,true,dictionary_only_hold,4.0,junior,false
house mouse,house mouse,2,true,n,house_mouse%1:05:00::,house mouse,true,house mouse,0,true,dictionary_only_hold,4.0,junior,false
house party,house party,2,true,n,house_party%1:11:00::,house party,true,house party,0,true,dictionary_only_hold,4.0,junior,false
ice bag,ice bag,2,true,n,ice_bag%1:06:00::,ice bag,true,ice bag,0,true,dictionary_only_hold,4.0,junior,false
ice cold,ice cold,2,true,a,ice-cold%5:00:00:cold:01,ice-cold,true,ice-cold,0,true,dictionary_only_hold,4.0,junior,false
ice field,ice field,2,true,n,ice_field%1:17:00::,ice field,true,ice field,0,true,dictionary_only_hold,4.0,junior,false
ice machine,ice machine,2,true,n,ice_machine%1:06:00::,ice machine,true,ice machine,0,true,dictionary_only_hold,4.0,junior,false
ice milk,ice milk,2,true,n,ice_milk%1:13:00::,ice milk,true,ice milk,0,true,dictionary_only_hold,4.0,junior,false
ice pack,ice pack,2,true,n,ice_pack%1:06:00::|ice_pack%1:17:00::,ice pack,true,ice pack,0,true,dictionary_only_hold,4.0,junior,false
ice pick,ice pick,2,true,n,ice_pick%1:06:00::,ice pick,true,ice pick,0,true,dictionary_only_hold,4.0,junior,false
ice plant,ice plant,2,true,n,ice_plant%1:20:00::,ice plant,true,ice plant,0,true,dictionary_only_hold,4.0,junior,false
ice shelf,ice shelf,2,true,n,ice_shelf%1:17:00::,ice shelf,true,ice shelf,0,true,dictionary_only_hold,4.0,junior,false
ice show,ice show,2,true,n,ice_show%1:04:00::,ice show,true,ice show,0,true,dictionary_only_hold,4.0,junior,false
ice storm,ice storm,2,true,n,ice_storm%1:19:00::,ice storm,true,ice storm,0,true,dictionary_only_hold,4.0,junior,false
ice water,ice water,2,true,n,ice_water%1:13:00::,ice water,true,ice water,0,true,dictionary_only_hold,4.0,junior,false
ill will,ill will,2,true,n,ill_will%1:07:00::|ill_will%1:12:00::,ill will,true,ill will,0,true,dictionary_only_hold,4.0,junior,false
inside job,inside job,2,true,n,inside_job%1:04:00::,inside job,true,inside job,0,true,dictionary_only_hold,4.0,junior,false
international candle,international candle,2,true,n,international_candle%1:23:00::,international candle,true,international candle,0,true,dictionary_only_hold,4.0,junior,false
job lot,job lot,2,true,n,job_lot%1:14:00::,job lot,true,job lot,0,true,dictionary_only_hold,4.0,junior,false
jump ball,jump ball,2,true,n,jump_ball%1:04:00::,jump ball,true,jump ball,0,true,dictionary_only_hold,4.0,junior,false
jump seat,jump seat,2,true,n,jump_seat%1:06:00::,jump seat,true,jump seat,0,true,dictionary_only_hold,4.0,junior,false
jump suit,jump suit,2,true,n,jump_suit%1:06:00::|jump_suit%1:06:01::,jump suit,true,jump suit,0,true,dictionary_only_hold,4.0,junior,false
junior college,junior college,2,true,n,junior_college%1:14:00::,junior college,true,junior college,0,true,dictionary_only_hold,4.0,junior,false
junior high school,junior high school,3,true,n,junior_high_school%1:14:00::,junior high school,true,junior high school,0,true,dictionary_only_hold,4.0,junior,false
junior school,junior school,2,true,n,junior_school%1:14:00::,junior school,true,junior school,0,true,dictionary_only_hold,4.0,junior,false
key fruit,key fruit,2,true,n,key_fruit%1:20:00::,key fruit,true,key fruit,0,true,dictionary_only_hold,4.0,junior,false
key word,key word,2,true,n,key_word%1:10:00::|key_word%1:10:02::,key word,true,key word,0,true,dictionary_only_hold,4.0,junior,false
kick turn,kick turn,2,true,n,kick_turn%1:04:00::,kick turn,true,kick turn,0,true,dictionary_only_hold,4.0,junior,false
kilogram meter,kilogram meter,2,true,n,kilogram-meter%1:23:00::,kilogram-meter,true,kilogram-meter,0,true,dictionary_only_hold,4.0,junior,false
king post,king post,2,true,n,king_post%1:06:00::,king post,true,king post,0,true,dictionary_only_hold,4.0,junior,false
king size,king size,2,true,a,king-size%5:00:00:large:00,king-size,true,king-size,0,true,dictionary_only_hold,4.0,junior,false
king snake,king snake,2,true,n,king_snake%1:05:00::,king snake,true,king snake,0,true,dictionary_only_hold,4.0,junior,false
kiss of death,kiss of death,3,true,n,kiss_of_death%1:11:00::,kiss of death,true,kiss of death,0,true,dictionary_only_hold,4.0,junior,false
kiss of peace,kiss of peace,3,true,n,kiss_of_peace%1:10:00::,kiss of peace,true,kiss of peace,0,true,dictionary_only_hold,4.0,junior,false
kitchen garden,kitchen garden,2,true,n,kitchen_garden%1:06:00::,kitchen garden,true,kitchen garden,0,true,dictionary_only_hold,4.0,junior,false
kitchen police,kitchen police,2,true,n,kitchen_police%1:18:00::,kitchen police,true,kitchen police,0,true,dictionary_only_hold,4.0,junior,false
knock knee,knock knee,2,true,n,knock-knee%1:26:00::,knock-knee,true,knock-knee,0,true,dictionary_only_hold,4.0,junior,false
know it all,know it all,3,true,n,know-it-all%1:18:00::,know-it-all,true,know-it-all,0,true,dictionary_only_hold,4.0,junior,false
land mine,land mine,2,true,n,land_mine%1:06:00::,land mine,true,land mine,0,true,dictionary_only_hold,4.0,junior,false
land office,land office,2,true,n,land_office%1:06:00::,land office,true,land office,0,true,dictionary_only_hold,4.0,junior,false
land office business,land office business,3,true,n,land-office_business%1:04:00::,land-office business,true,land-office business,0,true,dictionary_only_hold,4.0,junior,false
lantern fly,lantern fly,2,true,n,lantern-fly%1:05:00::|lantern_fly%1:05:00::,lantern fly|lantern-fly,true,lantern fly,0,true,dictionary_only_hold,4.0,junior,false
last quarter,last quarter,2,true,n,last_quarter%1:28:00::,last quarter,true,last quarter,0,true,dictionary_only_hold,4.0,junior,false
lay by,lay by,2,true,n,lay-by%1:06:00::,lay-by,true,lay-by,0,true,dictionary_only_hold,4.0,junior,false
lead glass,lead glass,2,true,n,lead_glass%1:27:00::,lead glass,true,lead glass,0,true,dictionary_only_hold,4.0,junior,false
lead line,lead line,2,true,n,lead_line%1:06:00::,lead line,true,lead line,0,true,dictionary_only_hold,4.0,junior,false
lead pencil,lead pencil,2,true,n,lead_pencil%1:06:01::,lead pencil,true,lead pencil,0,true,dictionary_only_hold,4.0,junior,false
leaf fat,leaf fat,2,true,n,leaf_fat%1:27:00::,leaf fat,true,leaf fat,0,true,dictionary_only_hold,4.0,junior,false
leaf insect,leaf insect,2,true,n,leaf_insect%1:05:00::,leaf insect,true,leaf insect,0,true,dictionary_only_hold,4.0,junior,false
leaf spring,leaf spring,2,true,n,leaf_spring%1:06:00::,leaf spring,true,leaf spring,0,true,dictionary_only_hold,4.0,junior,false
leg pull,leg pull,2,true,n,leg-pull%1:04:00::,leg-pull,true,leg-pull,0,true,dictionary_only_hold,4.0,junior,false
lemon drop,lemon drop,2,true,n,lemon_drop%1:13:00::,lemon drop,true,lemon drop,0,true,dictionary_only_hold,4.0,junior,false
lemon grass,lemon grass,2,true,n,lemon_grass%1:13:01::|lemon_grass%1:20:00::|lemon_grass%1:27:00::,lemon grass,true,lemon grass,0,true,dictionary_only_hold,4.0,junior,false
letter box,letter box,2,true,n,letter_box%1:06:00::|letter_box%1:06:01::|letter_box%1:06:02::,letter box,true,letter box,0,true,dictionary_only_hold,4.0,junior,false
letter perfect,letter perfect,2,true,a,letter-perfect%5:00:00:correct:00,letter-perfect,true,letter-perfect,0,true,dictionary_only_hold,4.0,junior,false
library science,library science,2,true,n,library_science%1:09:00::,library science,true,library science,0,true,dictionary_only_hold,4.0,junior,false
life belt,life belt,2,true,n,life_belt%1:06:00::|life_belt%1:06:01::,life belt,true,life belt,0,true,dictionary_only_hold,4.0,junior,false
life jacket,life jacket,2,true,n,life_jacket%1:06:00::,life jacket,true,life jacket,0,true,dictionary_only_hold,4.0,junior,false
life science,life science,2,true,n,life_science%1:09:00::,life science,true,life science,0,true,dictionary_only_hold,4.0,junior,false
light air,light air,2,true,n,light_air%1:19:00::,light air,true,light air,0,true,dictionary_only_hold,4.0,junior,false
light cream,light cream,2,true,n,light_cream%1:13:00::,light cream,true,light cream,0,true,dictionary_only_hold,4.0,junior,false
light meter,light meter,2,true,n,light_meter%1:06:00::,light meter,true,light meter,0,true,dictionary_only_hold,4.0,junior,false
light opera,light opera,2,true,n,light_opera%1:10:00::,light opera,true,light opera,0,true,dictionary_only_hold,4.0,junior,false
light show,light show,2,true,n,light_show%1:04:00::,light show,true,light show,0,true,dictionary_only_hold,4.0,junior,false
light year,light year,2,true,n,light-year%1:23:00::|light_year%1:23:00::,light year|light-year,true,light-year,0,true,dictionary_only_hold,4.0,junior,false
line drive,line drive,2,true,n,line_drive%1:04:00::,line drive,true,line drive,0,true,dictionary_only_hold,4.0,junior,false
line of fire,line of fire,3,true,n,line_of_fire%1:15:00::,line of fire,true,line of fire,0,true,dictionary_only_hold,4.0,junior,false
line of force,line of force,3,true,n,line_of_force%1:19:00::,line of force,true,line of force,0,true,dictionary_only_hold,4.0,junior,false
line storm,line storm,2,true,n,line_storm%1:19:00::,line storm,true,line storm,0,true,dictionary_only_hold,4.0,junior,false
list price,list price,2,true,n,list_price%1:21:00::,list price,true,list price,0,true,dictionary_only_hold,4.0,junior,false
little theater,little theater,2,true,n,little_theater%1:06:00::,little theater,true,little theater,0,true,dictionary_only_hold,4.0,junior,false
long horse,long horse,2,true,n,long_horse%1:06:00::,long horse,true,long horse,0,true,dictionary_only_hold,4.0,junior,false
long suit,long suit,2,true,n,long_suit%1:07:00::|long_suit%1:14:00::,long suit,true,long suit,0,true,dictionary_only_hold,4.0,junior,false
long ton,long ton,2,true,n,long_ton%1:23:00::,long ton,true,long ton,0,true,dictionary_only_hold,4.0,junior,false
long wave,long wave,2,true,n,long_wave%1:19:00::,long wave,true,long wave,0,true,dictionary_only_hold,4.0,junior,false
look over,look over,2,true,n,look-over%1:04:00::,look-over,true,look over,0,true,dictionary_only_hold,4.0,junior,false
lost cause,lost cause,2,true,n,lost_cause%1:04:00::,lost cause,true,lost cause,0,true,dictionary_only_hold,4.0,junior,false
love apple,love apple,2,true,n,love_apple%1:20:00::,love apple,true,love apple,0,true,dictionary_only_hold,4.0,junior,false
love child,love child,2,true,n,love_child%1:18:00::,love child,true,love child,0,true,dictionary_only_hold,4.0,junior,false
love letter,love letter,2,true,n,love_letter%1:10:00::,love letter,true,love letter,0,true,dictionary_only_hold,4.0,junior,false
love match,love match,2,true,n,love_match%1:04:00::,love match,true,love match,0,true,dictionary_only_hold,4.0,junior,false
love seat,love seat,2,true,n,love_seat%1:06:00::,love seat,true,love seat,0,true,dictionary_only_hold,4.0,junior,false
