phrase,normalized_phrase,word_count,oewn_match,oewn_pos,oewn_sense_ids,oewn_forms,moby_match,moby_forms,tatoeba_cc0_sentence_count,all_components_in_junior_boundary,candidate_status,priority_score,introduced_level_candidate,human_review_claimed
open up,open up,2,true,v,open_up%2:30:00::|open_up%2:30:01::|open_up%2:32:00::|open_up%2:35:00::|open_up%2:35:06::|open_up%2:36:00::|open_up%2:41:00::,open up,true,open up,3,true,evidence_ready_review,34.0,junior,false
pay up,pay up,2,true,v,pay_up%2:40:00::,pay up,true,pay up,3,true,evidence_ready_review,34.0,junior,false
play with,play with,2,false,,,,true,play with,7,true,moby_corpus_review,34.0,junior,false
pull up,pull up,2,true,n|v,pull-up%1:04:00::|pull-up%1:06:00::|pull_up%2:35:00::|pull_up%2:38:01::|pull_up%2:38:02::|pull_up%2:38:03::,pull up|pull-up,true,pull up,3,true,evidence_ready_review,34.0,junior,false
push up,push up,2,true,v,push_up%2:38:00::|push_up%2:38:01::|push_up%2:42:00::,push up,true,push-up,3,true,evidence_ready_review,34.0,junior,false
run up,run up,2,true,n|v,run-up%1:04:00::|run-up%1:11:00::|run_up%2:30:00::|run_up%2:35:00::|run_up%2:35:01::|run_up%2:36:00::|run_up%2:40:00::,run up|run-up,true,run up,3,true,evidence_ready_review,34.0,junior,false
short term,short term,2,true,a,short-term%5:00:00:short:02,short-term,true,short-term,7,true,evidence_ready_review,34.0,junior,false
sign up,sign up,2,true,v,sign_up%2:33:00::|sign_up%2:41:00::,sign up,true,sign up,3,true,evidence_ready_review,34.0,junior,false
sit down,sit down,2,true,n|v,sit-down%1:04:00::|sit_down%2:35:00::|sit_down%2:35:03::|sit_down%2:38:00::,sit down|sit-down,true,sit down|sit-down,3,true,evidence_ready_review,34.0,junior,false
speed up,speed up,2,true,v,speed_up%2:30:00::|speed_up%2:30:01::,speed up,true,speed up,3,true,evidence_ready_review,34.0,junior,false
stand in,stand in,2,true,n|v,stand-in%1:18:00::|stand_in%2:40:00::,stand in|stand-in,true,stand-in,3,true,evidence_ready_review,34.0,junior,false
start up,start up,2,true,v,start_up%2:36:00::|start_up%2:38:00::,start up,true,start up,3,true,evidence_ready_review,34.0,junior,false
step up,step up,2,true,n|v,step-up%1:04:00::|step_up%2:30:00::|step_up%2:30:01::|step_up%2:38:00::,step up|step-up,true,step up|step-up,3,true,evidence_ready_review,34.0,junior,false
wear off,wear off,2,true,v,wear_off%2:30:00::|wear_off%2:35:00::,wear off,true,wear off,3,true,evidence_ready_review,34.0,junior,false
write off,write off,2,true,n|v,write-off%1:04:00::|write-off%1:21:00::|write_off%2:30:00::|write_off%2:31:00::|write_off%2:36:00::|write_off%2:41:00::,write off|write-off,true,write off|write-off,3,true,evidence_ready_review,34.0,junior,false
year round,year round,2,true,a,year-round%3:00:00::,year-round,true,year-round,7,true,evidence_ready_review,34.0,junior,false
add to,add to,2,true,v,add_to%2:30:00::,add to,false,,4,true,evidence_ready_review,33.219,junior,false
drop in,drop in,2,true,v,drop_in%2:41:00::,drop in,false,,4,true,evidence_ready_review,33.219,junior,false
go wrong,go wrong,2,true,v,go_wrong%2:41:00::,go wrong,false,,4,true,evidence_ready_review,33.219,junior,false
good luck,good luck,2,true,n,good_luck%1:11:00::|good_luck%1:19:00::|good_luck%1:26:00::,good luck,false,,9,true,evidence_ready_review,33.219,junior,false
large number,large number,2,true,n,large_number%1:23:00::,large number,false,,9,true,evidence_ready_review,33.219,junior,false
let it go,let it go,3,true,v,let_it_go%2:41:00::,let it go,false,,4,true,evidence_ready_review,33.219,junior,false
make sense,make sense,2,true,v,make_sense%2:42:00::,make sense,false,,4,true,evidence_ready_review,33.219,junior,false
move ahead,move ahead,2,true,v,move_ahead%2:38:01::,move ahead,false,,4,true,evidence_ready_review,33.219,junior,false
slow down,slow down,2,true,v,slow_down%2:29:00::|slow_down%2:30:00::|slow_down%2:30:01::|slow_down%2:30:02::|slow_down%2:30:04::,slow down,false,,4,true,evidence_ready_review,33.219,junior,false
small town,small town,2,true,n,small_town%1:14:00::,small town,false,,9,true,evidence_ready_review,33.219,junior,false
step forward,step forward,2,true,v,step_forward%2:38:00::,step forward,false,,4,true,evidence_ready_review,33.219,junior,false
talk of,talk of,2,true,v,talk_of%2:32:00::,talk of,false,,4,true,evidence_ready_review,33.219,junior,false
the true,the true,2,true,n,the_true%1:26:00::,the true,false,,9,true,evidence_ready_review,33.219,junior,false
way out,way out,2,true,a|n,way-out%5:00:00:unconventional:01|way_out%1:06:00::,way out|way-out,false,,9,true,evidence_ready_review,33.219,junior,false
by the way,by the way,3,true,r,by_the_way%4:02:00::,by the way,false,,6,true,evidence_ready_review,33.074,junior,false
for short,for short,2,true,r,for_short%4:02:00::,for short,false,,6,true,evidence_ready_review,33.074,junior,false
for sure,for sure,2,true,a|r,for_sure%4:02:00::|for_sure%5:00:00:unquestionable:00,for sure,false,,6,true,evidence_ready_review,33.074,junior,false
of all time,of all time,3,true,r,of_all_time%4:02:00::,of all time,false,,6,true,evidence_ready_review,33.074,junior,false
on paper,on paper,2,true,r,on_paper%4:02:01::|on_paper%4:02:02::,on paper,false,,6,true,evidence_ready_review,33.074,junior,false
all right,all right,2,true,a|r,all_right%4:02:00::|all_right%4:02:01::|all_right%4:02:02::|all_right%5:00:00:satisfactory:00,all right,true,all right,4,true,evidence_ready_review,32.219,junior,false
head on,head on,2,true,a|r,head-on%4:02:00::|head-on%4:02:01::|head-on%5:00:00:front:00|head-on%5:00:00:hostile:01,head-on,true,head-on,4,true,evidence_ready_review,32.219,junior,false
up and down,up and down,3,true,r,up_and_down%4:02:01::|up_and_down%4:02:03::,up and down,true,up-and-down,4,true,evidence_ready_review,32.219,junior,false
all out,all out,2,true,a,all-out%5:00:00:complete:00,all-out,true,all-out,6,true,evidence_ready_review,32.074,junior,false
blood test,blood test,2,true,n,blood_test%1:09:00::,blood test,true,blood test,6,true,evidence_ready_review,32.074,junior,false
central bank,central bank,2,true,n,central_bank%1:14:00::,central bank,true,central bank,6,true,evidence_ready_review,32.074,junior,false
cold war,cold war,2,true,n,cold_war%1:26:00::,cold war,true,cold war,6,true,evidence_ready_review,32.074,junior,false
daughter in law,daughter in law,3,true,n,daughter-in-law%1:18:00::,daughter-in-law,true,daughter-in-law,6,true,evidence_ready_review,32.074,junior,false
deep sea,deep sea,2,true,a,deep-sea%5:00:00:marine:00,deep-sea,true,deep-sea,6,true,evidence_ready_review,32.074,junior,false
do all,do all,2,false,,,,true,do-all,6,true,moby_corpus_review,32.074,junior,false
fall to,fall to,2,false,,,,true,fall to,6,true,moby_corpus_review,32.074,junior,false
high speed,high speed,2,true,a,high-speed%5:00:01:fast:01,high-speed,true,high-speed,6,true,evidence_ready_review,32.074,junior,false
human nature,human nature,2,true,n,human_nature%1:07:00::,human nature,true,human nature,6,true,evidence_ready_review,32.074,junior,false
international law,international law,2,true,n,international_law%1:14:00::,international law,true,international law,6,true,evidence_ready_review,32.074,junior,false
know nothing,know nothing,2,true,n,know_nothing%1:18:00::,know nothing,true,know-nothing,6,true,evidence_ready_review,32.074,junior,false
police officer,police officer,2,true,n,police_officer%1:18:00::,police officer,true,police officer,6,true,evidence_ready_review,32.074,junior,false
potato chip,potato chip,2,true,n,potato_chip%1:13:00::,potato chip,true,potato chip,6,true,evidence_ready_review,32.074,junior,false
good enough,good enough,2,true,a,good_enough%5:00:00:good:01,good enough,false,,8,true,evidence_ready_review,31.699,junior,false
high level,high level,2,true,a,high-level%5:00:00:high:01|high-level%5:00:00:superior:01,high-level,false,,8,true,evidence_ready_review,31.699,junior,false
on the table,on the table,3,true,a,on_the_table%5:00:00:flexible:02,on the table,false,,8,true,evidence_ready_review,31.699,junior,false
poor people,poor people,2,true,n,poor_people%1:14:00::,poor people,false,,8,true,evidence_ready_review,31.699,junior,false
all at once,all at once,3,true,r,all_at_once%4:02:00::|all_at_once%4:02:01::,all at once,false,,5,true,evidence_ready_review,30.85,junior,false
as yet,as yet,2,true,r,as_yet%4:02:00::,as yet,false,,5,true,evidence_ready_review,30.85,junior,false
by nature,by nature,2,true,r,by_nature%4:02:00::,by nature,false,,5,true,evidence_ready_review,30.85,junior,false
every night,every night,2,true,r,every_night%4:02:00::,every night,false,,5,true,evidence_ready_review,30.85,junior,false
in common with,in common with,3,true,r,in_common_with%4:02:00::,in common with,false,,5,true,evidence_ready_review,30.85,junior,false
just in time,just in time,3,true,r,just_in_time%4:02:00::,just in time,false,,5,true,evidence_ready_review,30.85,junior,false
long ago,long ago,2,true,a|r,long-ago%5:00:00:old:01|long_ago%4:02:00::,long ago|long-ago,false,,5,true,evidence_ready_review,30.85,junior,false
never again,never again,2,true,r,never_again%4:02:00::,never again,false,,5,true,evidence_ready_review,30.85,junior,false
next door,next door,2,true,r,next_door%4:02:00::,next door,false,,5,true,evidence_ready_review,30.85,junior,false
of late,of late,2,true,r,of_late%4:02:00::,of late,false,,5,true,evidence_ready_review,30.85,junior,false
on average,on average,2,true,r,on_average%4:02:00::,on average,false,,5,true,evidence_ready_review,30.85,junior,false
at hand,at hand,2,true,a,at_hand%5:00:01:close:01|at_hand%5:00:02:close:01,at hand,false,,7,true,evidence_ready_review,30.0,junior,false
bad person,bad person,2,true,n,bad_person%1:18:00::,bad person,false,,7,true,evidence_ready_review,30.0,junior,false
burn down,burn down,2,true,v,burn_down%2:30:00::|burn_down%2:30:02::,burn down,false,,3,true,evidence_ready_review,30.0,junior,false
calm down,calm down,2,true,v,calm_down%2:30:03::|calm_down%2:37:00::|calm_down%2:37:01::,calm down,false,,3,true,evidence_ready_review,30.0,junior,false
come around,come around,2,true,v,come_around%2:30:06::|come_around%2:31:00::,come around,false,,3,true,evidence_ready_review,30.0,junior,false
come to light,come to light,3,true,v,come_to_light%2:30:00::,come to light,false,,3,true,evidence_ready_review,30.0,junior,false
come with,come with,2,true,v,come_with%2:42:00::,come with,false,,3,true,evidence_ready_review,30.0,junior,false
cover for,cover for,2,true,v,cover_for%2:32:01::,cover for,false,,3,true,evidence_ready_review,30.0,junior,false
cut back,cut back,2,true,v,cut_back%2:30:00::|cut_back%2:30:01::|cut_back%2:35:00::|cut_back%2:38:00::,cut back,false,,3,true,evidence_ready_review,30.0,junior,false
cut to,cut to,2,true,v,cut_to%2:38:00::,cut to,false,,3,true,evidence_ready_review,30.0,junior,false
fight back,fight back,2,true,v,fight_back%2:33:00::|fight_back%2:33:01::,fight back,false,,3,true,evidence_ready_review,30.0,junior,false
give birth,give birth,2,true,v,give_birth%2:29:00::|give_birth%2:36:00::,give birth,false,,3,true,evidence_ready_review,30.0,junior,false
help out,help out,2,true,v,help_out%2:41:02::,help out,false,,3,true,evidence_ready_review,30.0,junior,false
hold fast,hold fast,2,true,v,hold_fast%2:35:00::,hold fast,false,,3,true,evidence_ready_review,30.0,junior,false
in question,in question,2,true,a,in_question%5:00:00:questionable:00,in question,false,,7,true,evidence_ready_review,30.0,junior,false
in store,in store,2,true,a,in_store%5:00:00:future:00,in store,false,,7,true,evidence_ready_review,30.0,junior,false
in use,in use,2,true,a,in_use%5:00:00:occupied:00|in_use%5:00:00:used:00,in use,false,,7,true,evidence_ready_review,30.0,junior,false
lie about,lie about,2,true,v,lie_about%2:42:00::,lie about,false,,3,true,evidence_ready_review,30.0,junior,false
live up to,live up to,3,true,v,live_up_to%2:42:00::,live up to,false,,3,true,evidence_ready_review,30.0,junior,false
look forward,look forward,2,true,v,look_forward%2:31:00::,look forward,false,,3,true,evidence_ready_review,30.0,junior,false
matter to,matter to,2,true,v,matter_to%2:42:00::,matter to,false,,3,true,evidence_ready_review,30.0,junior,false
medical care,medical care,2,true,n,medical_care%1:04:00::,medical care,false,,7,true,evidence_ready_review,30.0,junior,false
medical school,medical school,2,true,n,medical_school%1:14:00::,medical school,false,,7,true,evidence_ready_review,30.0,junior,false
modern day,modern day,2,true,a,modern-day%5:00:00:modern:00,modern-day,false,,7,true,evidence_ready_review,30.0,junior,false
of age,of age,2,true,a,of_age%5:00:00:old:02,of age,false,,7,true,evidence_ready_review,30.0,junior,false
on the road,on the road,3,true,n,on_the_road%1:04:00::,on the road,false,,7,true,evidence_ready_review,30.0,junior,false
rich people,rich people,2,true,n,rich_people%1:14:00::,rich people,false,,7,true,evidence_ready_review,30.0,junior,false
run by,run by,2,true,v,run_by%2:38:00::,run by,false,,3,true,evidence_ready_review,30.0,junior,false
send back,send back,2,true,v,send_back%2:32:00::,send back,false,,3,true,evidence_ready_review,30.0,junior,false
send out,send out,2,true,v,send_out%2:35:00::,send out,false,,3,true,evidence_ready_review,30.0,junior,false
shy away from,shy away from,3,true,v,shy_away_from%2:32:00::,shy away from,false,,3,true,evidence_ready_review,30.0,junior,false
side by side,side by side,3,true,a,side_by_side%5:00:00:close:01|side_by_side%5:00:00:related:02,side by side,false,,7,true,evidence_ready_review,30.0,junior,false
side with,side with,2,true,v,side_with%2:33:01::,side with,false,,3,true,evidence_ready_review,30.0,junior,false
stay up,stay up,2,true,v,stay_up%2:29:00::,stay up,false,,3,true,evidence_ready_review,30.0,junior,false
take advantage,take advantage,2,true,v,take_advantage%2:40:00::|take_advantage%2:41:12::,take advantage,false,,3,true,evidence_ready_review,30.0,junior,false
time of year,time of year,3,true,n,time_of_year%1:28:00::,time of year,false,,7,true,evidence_ready_review,30.0,junior,false
too bad,too bad,2,true,a,too_bad%5:00:00:unfortunate:00,too bad,false,,7,true,evidence_ready_review,30.0,junior,false
vote in,vote in,2,true,v,vote_in%2:41:00::,vote in,false,,3,true,evidence_ready_review,30.0,junior,false
wall in,wall in,2,true,v,wall_in%2:35:00::,wall in,false,,3,true,evidence_ready_review,30.0,junior,false
watch out,watch out,2,true,v,watch_out%2:39:00::,watch out,false,,3,true,evidence_ready_review,30.0,junior,false
win over,win over,2,true,v,win_over%2:32:00::,win over,false,,3,true,evidence_ready_review,30.0,junior,false
write about,write about,2,true,v,write_about%2:36:00::,write about,false,,3,true,evidence_ready_review,30.0,junior,false
act on,act on,2,true,v,act_on%2:41:00::|act_on%2:41:01::,act on,true,act on,2,true,evidence_ready_review,29.85,junior,false
all around,all around,2,true,a,all-around%5:00:00:comprehensive:00,all-around,true,all-around,5,true,evidence_ready_review,29.85,junior,false
angry young man,angry young man,3,false,,,,true,angry young man,5,true,moby_corpus_review,29.85,junior,false
beat up,beat up,2,true,a|v,beat-up%5:00:00:damaged:00|beat_up%2:35:00::|beat_up%2:35:01::,beat up|beat-up,true,beat up|beat-up,2,true,evidence_ready_review,29.85,junior,false
black and white,black and white,3,true,a|n,black-and-white%3:00:00::|black-and-white%3:01:00::|black-and-white%5:00:00:divided:00|black_and_white%1:06:00::|black_and_white%1:10:00::|black_and_white%3:00:02::,black and white|black-and-white,true,black and white|black-and-white,5,true,evidence_ready_review,29.85,junior,false
blow up,blow up,2,true,v,blow_up%2:30:00::|blow_up%2:30:01::|blow_up%2:30:02::|blow_up%2:30:03::|blow_up%2:30:04::|blow_up%2:30:05::|blow_up%2:32:00::|blow_up%2:37:00::,blow up,true,blow up,2,true,evidence_ready_review,29.85,junior,false
break out,break out,2,true,v,break_out%2:30:00::|break_out%2:30:03::|break_out%2:30:04::|break_out%2:35:00::|break_out%2:38:00::,break out,true,break out,2,true,evidence_ready_review,29.85,junior,false
bring in,bring in,2,true,v,bring_in%2:38:00::|bring_in%2:38:01::|bring_in%2:40:00::|bring_in%2:40:01::|bring_in%2:40:03::,bring in,true,bring in,2,true,evidence_ready_review,29.85,junior,false
burn out,burn out,2,true,v,burn_out%2:30:00::,burn out,true,burn out,2,true,evidence_ready_review,29.85,junior,false
check in,check in,2,true,n|v,check-in%1:04:00::|check_in%2:32:00::,check in|check-in,true,check in,2,true,evidence_ready_review,29.85,junior,false
come across,come across,2,true,v,come_across%2:31:00::|come_across%2:32:00::|come_across%2:38:00::|come_across%2:39:00::|come_across%2:40:02::,come across,true,come across,2,true,evidence_ready_review,29.85,junior,false
come forward,come forward,2,true,v,come_forward%2:38:00::,come forward,true,come forward,2,true,evidence_ready_review,29.85,junior,false
come off,come off,2,true,v,come_off%2:30:00::|come_off%2:35:00::|come_off%2:35:01::,come off,true,come off,2,true,evidence_ready_review,29.85,junior,false
cough up,cough up,2,true,v,cough_up%2:29:00::|cough_up%2:40:00::,cough up,true,cough up,2,true,evidence_ready_review,29.85,junior,false
day to day,day to day,3,true,a,day-to-day%5:00:00:periodic:00,day-to-day,true,day-to-day,5,true,evidence_ready_review,29.85,junior,false
die out,die out,2,true,v,die_out%2:30:00::|die_out%2:35:00::,die out,true,die out,2,true,evidence_ready_review,29.85,junior,false
dress up,dress up,2,true,v,dress_up%2:29:00::|dress_up%2:29:04::|dress_up%2:29:06::|dress_up%2:30:00::|dress_up%2:36:00::,dress up,true,dress up,2,true,evidence_ready_review,29.85,junior,false
fall in,fall in,2,true,v,fall_in%2:38:00::|fall_in%2:41:00::|fall_in%2:41:02::,fall in,true,fall in,2,true,evidence_ready_review,29.85,junior,false
fall over,fall over,2,true,v,fall_over%2:29:00::,fall over,true,fall over,2,true,evidence_ready_review,29.85,junior,false
free will,free will,2,true,n,free_will%1:07:00::,free will,true,free will,5,true,evidence_ready_review,29.85,junior,false
front door,front door,2,true,n,front_door%1:06:00::,front door,true,front door,5,true,evidence_ready_review,29.85,junior,false
get around,get around,2,true,v,get_around%2:32:00::|get_around%2:32:01::|get_around%2:38:00::|get_around%2:41:00::,get around,true,get around,2,true,evidence_ready_review,29.85,junior,false
get down,get down,2,true,v,get_down%2:30:00::|get_down%2:32:00::|get_down%2:34:00::|get_down%2:37:00::|get_down%2:38:00::|get_down%2:38:01::|get_down%2:38:02::,get down,true,get down,2,true,evidence_ready_review,29.85,junior,false
get over,get over,2,true,v,get_over%2:30:00::|get_over%2:33:00::|get_over%2:36:00::|get_over%2:38:00::,get over,true,get over,2,true,evidence_ready_review,29.85,junior,false
go about,go about,2,true,v,go_about%2:41:00::,go about,true,go about,2,true,evidence_ready_review,29.85,junior,false
go against,go against,2,true,v,go_against%2:41:00::|go_against%2:41:01::|go_against%2:42:00::,go against,true,go against,2,true,evidence_ready_review,29.85,junior,false
good morning,good morning,2,true,n,good_morning%1:10:00::,good morning,true,good morning,5,true,evidence_ready_review,29.85,junior,false
half hour,half hour,2,true,n,half-hour%1:28:00::,half-hour,true,half-hour,5,true,evidence_ready_review,29.85,junior,false
hand over,hand over,2,true,v,hand_over%2:40:00::,hand over,true,hand over,2,true,evidence_ready_review,29.85,junior,false
hang on,hang on,2,true,v,hang_on%2:30:00::|hang_on%2:32:00::|hang_on%2:35:00::,hang on,true,hang on,2,true,evidence_ready_review,29.85,junior,false
high blood pressure,high blood pressure,3,true,n,high_blood_pressure%1:26:00::,high blood pressure,true,high blood pressure,5,true,evidence_ready_review,29.85,junior,false
hold down,hold down,2,true,n|v,hold-down%1:04:00::|hold_down%2:30:00::|hold_down%2:40:00::,hold down|hold-down,true,hold down,2,true,evidence_ready_review,29.85,junior,false
hold in,hold in,2,true,v,hold_in%2:39:00::|hold_in%2:41:00::|hold_in%2:42:00::,hold in,true,hold in,2,true,evidence_ready_review,29.85,junior,false
hot dog,hot dog,2,true,n|v,hot-dog%2:38:00::|hot_dog%1:13:01::|hot_dog%1:13:02::|hot_dog%1:18:00::,hot dog|hot-dog,true,hot dog,2,true,evidence_ready_review,29.85,junior,false
last minute,last minute,2,true,a|n,last-minute%5:00:00:unpunctual:00|last_minute%1:28:00::,last minute|last-minute,true,last-minute,5,true,evidence_ready_review,29.85,junior,false
last name,last name,2,true,n,last_name%1:10:00::,last name,true,last name,5,true,evidence_ready_review,29.85,junior,false
lay over,lay over,2,true,v,lay_over%2:35:00::|lay_over%2:42:00::,lay over,true,lay over,2,true,evidence_ready_review,29.85,junior,false
leave behind,leave behind,2,true,v,leave_behind%2:30:00::|leave_behind%2:30:03::|leave_behind%2:38:00::,leave behind,true,leave behind,2,true,evidence_ready_review,29.85,junior,false
let down,let down,2,true,v,let_down%2:37:00::|let_down%2:38:00::,let down,true,let down,2,true,evidence_ready_review,29.85,junior,false
let on,let on,2,true,v,let_on%2:32:00::,let on,true,let on,2,true,evidence_ready_review,29.85,junior,false
life size,life size,2,true,a,life-size%5:00:00:large:00,life-size,true,life-size,5,true,evidence_ready_review,29.85,junior,false
little man,little man,2,false,,,,true,little man,5,true,moby_corpus_review,29.85,junior,false
live together,live together,2,true,v,live_together%2:42:00::,live together,true,live together,2,true,evidence_ready_review,29.85,junior,false
make for,make for,2,true,v,make_for%2:36:00::,make for,true,make for,2,true,evidence_ready_review,29.85,junior,false
move out,move out,2,true,v,move_out%2:38:00::|move_out%2:41:00::,move out,true,move out,2,true,evidence_ready_review,29.85,junior,false
new wave,new wave,2,true,n,new_wave%1:14:01::,new wave,true,new wave,5,true,evidence_ready_review,29.85,junior,false
pick me up,pick me up,3,true,n,pick-me-up%1:06:00::|pick-me-up%1:06:01::,pick-me-up,true,pick-me-up,5,true,evidence_ready_review,29.85,junior,false
pick out,pick out,2,true,v,pick_out%2:31:00::|pick_out%2:39:00::,pick out,true,pick out,2,true,evidence_ready_review,29.85,junior,false
point of view,point of view,3,true,n,point_of_view%1:07:00::|point_of_view%1:09:00::,point of view,true,point of view,5,true,evidence_ready_review,29.85,junior,false
pull out,pull out,2,true,v,pull_out%2:35:00::|pull_out%2:38:00::|pull_out%2:38:03::|pull_out%2:41:00::,pull out,true,pull out,2,true,evidence_ready_review,29.85,junior,false
put off,put off,2,true,v,put_off%2:32:03::|put_off%2:37:00::|put_off%2:37:02::|put_off%2:37:04::|put_off%2:42:00::,put off,true,put off,2,true,evidence_ready_review,29.85,junior,false
run down,run down,2,true,a|v,run-down%5:00:00:malfunctioning:00|run-down%5:00:00:worn:00|run_down%2:29:00::|run_down%2:29:01::|run_down%2:38:00::|run_down%2:38:02::|run_down%2:39:00::|run_down%2:40:00::|run_down%2:41:00::,run down|run-down,true,run down|run-down,2,true,evidence_ready_review,29.85,junior,false
run through,run through,2,true,n|v,run-through%1:04:00::|run_through%2:34:00::|run_through%2:34:01::,run through|run-through,true,run through|run-through,2,true,evidence_ready_review,29.85,junior,false
see through,see through,2,true,a|v,see-through%5:00:00:thin:01|see_through%2:30:00::|see_through%2:39:00::|see_through%2:40:00::,see through|see-through,true,see through|see-through,2,true,evidence_ready_review,29.85,junior,false
set down,set down,2,true,v,set_down%2:32:00::|set_down%2:35:00::|set_down%2:35:01::|set_down%2:35:02::|set_down%2:38:00::|set_down%2:38:01::,set down,true,set down,2,true,evidence_ready_review,29.85,junior,false
set on,set on,2,true,v,set_on%2:33:00::,set on,true,set on,2,true,evidence_ready_review,29.85,junior,false
shoot up,shoot up,2,true,v,shoot_up%2:30:00::,shoot up,true,shoot up,2,true,evidence_ready_review,29.85,junior,false
sign in,sign in,2,true,v,sign_in%2:32:00::,sign in,true,sign in,2,true,evidence_ready_review,29.85,junior,false
sit up,sit up,2,true,n|v,sit-up%1:04:00::|sit_up%2:29:00::|sit_up%2:38:01::,sit up|sit-up,true,sit up,2,true,evidence_ready_review,29.85,junior,false
take after,take after,2,true,v,take_after%2:36:00::|take_after%2:42:00::,take after,true,take after,2,true,evidence_ready_review,29.85,junior,false
take for,take for,2,true,v,take_for%2:31:00::,take for,true,take for,2,true,evidence_ready_review,29.85,junior,false
task force,task force,2,true,n,task_force%1:14:00::|task_force%1:14:01::,task force,true,task force,5,true,evidence_ready_review,29.85,junior,false
throw off,throw off,2,true,v,throw_off%2:35:00::|throw_off%2:38:00::,throw off,true,throw off,2,true,evidence_ready_review,29.85,junior,false
tie up,tie up,2,true,n|v,tie-up%1:11:00::|tie-up%1:26:00::|tie_up%2:35:00::|tie_up%2:35:01::|tie_up%2:35:04::|tie_up%2:35:05::|tie_up%2:40:00::,tie up|tie-up,true,tie-up,2,true,evidence_ready_review,29.85,junior,false
wide open,wide open,2,true,a,wide-open%5:00:00:open:01|wide-open%5:00:00:unlawful:00,wide-open,true,wide-open,5,true,evidence_ready_review,29.85,junior,false
part time,part time,2,true,a|r,part-time%3:00:00::|part-time%4:02:00::|part_time%3:00:00::,part time|part-time,true,part-time,3,true,evidence_ready_review,29.0,junior,false
right away,right away,2,true,r,right_away%4:02:00::|right_away%4:02:03::,right away,true,right away,3,true,evidence_ready_review,29.0,junior,false
from time to time,from time to time,4,true,r,from_time_to_time%4:02:00::,from time to time,false,,5,true,evidence_ready_review,28.85,junior,false
a good deal,a good deal,3,true,r,a_good_deal%4:02:00::,a good deal,false,,4,true,evidence_ready_review,28.219,junior,false
all the same,all the same,3,true,r,all_the_same%4:02:00::,all the same,false,,4,true,evidence_ready_review,28.219,junior,false
at best,at best,2,true,r,at_best%4:02:00::,at best,false,,4,true,evidence_ready_review,28.219,junior,false
by far,by far,2,true,r,by_far%4:02:00::,by far,false,,4,true,evidence_ready_review,28.219,junior,false
every week,every week,2,true,r,every_week%4:02:00::,every week,false,,4,true,evidence_ready_review,28.219,junior,false
for anything,for anything,2,true,r,for_anything%4:02:00::,for anything,false,,4,true,evidence_ready_review,28.219,junior,false
here and there,here and there,3,true,r,here_and_there%4:02:00::,here and there,false,,4,true,evidence_ready_review,28.219,junior,false
in short,in short,2,true,r,in_short%4:02:01::,in short,false,,4,true,evidence_ready_review,28.219,junior,false
just then,just then,2,true,r,just_then%4:02:00::,just then,false,,4,true,evidence_ready_review,28.219,junior,false
later on,later on,2,true,r,later_on%4:02:00::,later on,false,,4,true,evidence_ready_review,28.219,junior,false
more or less,more or less,3,true,r,more_or_less%4:02:00::|more_or_less%4:02:01::,more or less,false,,4,true,evidence_ready_review,28.219,junior,false
north east,north east,2,true,r,north-east%4:02:00::,north-east,false,,4,true,evidence_ready_review,28.219,junior,false
on air,on air,2,true,r,on_air%4:02:00::,on air,false,,4,true,evidence_ready_review,28.219,junior,false
once more,once more,2,true,r,once_more%4:02:00::,once more,false,,4,true,evidence_ready_review,28.219,junior,false
only too,only too,2,true,r,only_too%4:02:00::,only too,false,,4,true,evidence_ready_review,28.219,junior,false
or else,or else,2,true,r,or_else%4:02:01::,or else,false,,4,true,evidence_ready_review,28.219,junior,false
out loud,out loud,2,true,r,out_loud%4:02:00::,out loud,false,,4,true,evidence_ready_review,28.219,junior,false
over again,over again,2,true,r,over_again%4:02:00::,over again,false,,4,true,evidence_ready_review,28.219,junior,false
over here,over here,2,true,r,over_here%4:02:00::,over here,false,,4,true,evidence_ready_review,28.219,junior,false
south west,south west,2,true,r,south-west%4:02:00::,south-west,false,,4,true,evidence_ready_review,28.219,junior,false
artificial intelligence,artificial intelligence,2,true,n,artificial_intelligence%1:09:00::,artificial intelligence,false,,6,true,evidence_ready_review,28.074,junior,false
best friend,best friend,2,true,n,best_friend%1:18:00::,best friend,false,,6,true,evidence_ready_review,28.074,junior,false
body temperature,body temperature,2,true,n,body_temperature%1:07:00::,body temperature,false,,6,true,evidence_ready_review,28.074,junior,false
day and night,day and night,3,true,a,day-and-night%5:00:00:continuous:01,day-and-night,false,,6,true,evidence_ready_review,28.074,junior,false
high rise,high rise,2,true,a|n,high-rise%1:06:00::|high-rise%3:00:00::,high-rise,false,,6,true,evidence_ready_review,28.074,junior,false
human body,human body,2,true,n,human_body%1:08:00::,human body,false,,6,true,evidence_ready_review,28.074,junior,false
long life,long life,2,true,a,long-life%5:00:00:long:02,long-life,false,,6,true,evidence_ready_review,28.074,junior,false
real thing,real thing,2,true,n,real_thing%1:07:00::,real thing,false,,6,true,evidence_ready_review,28.074,junior,false
real world,real world,2,true,n,real_world%1:09:00::,real world,false,,6,true,evidence_ready_review,28.074,junior,false
cold water,cold water,2,true,n,cold_water%1:10:00::,cold water,true,cold water,4,true,evidence_ready_review,27.219,junior,false
do for,do for,2,false,,,,true,do for,4,true,moby_corpus_review,27.219,junior,false
