phrase,normalized_phrase,word_count,minimum_lexical_level,oewn_match,oewn_pos,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,candidate_status,priority_score,human_review_claimed
good enough,good enough,2,junior,true,a,good_enough%5:00:00:good:01,false,8,evidence_ready_review,31.699,false
high level,high level,2,junior,true,a,high-level%5:00:00:high:01|high-level%5:00:00:superior:01,false,8,evidence_ready_review,31.699,false
on the table,on the table,3,junior,true,a,on_the_table%5:00:00:flexible:02,false,8,evidence_ready_review,31.699,false
poor people,poor people,2,junior,true,n,poor_people%1:14:00::,false,8,evidence_ready_review,31.699,false
all at once,all at once,3,junior,true,r,all_at_once%4:02:00::|all_at_once%4:02:01::,false,5,evidence_ready_review,30.85,false
as yet,as yet,2,junior,true,r,as_yet%4:02:00::,false,5,evidence_ready_review,30.85,false
by nature,by nature,2,junior,true,r,by_nature%4:02:00::,false,5,evidence_ready_review,30.85,false
every night,every night,2,junior,true,r,every_night%4:02:00::,false,5,evidence_ready_review,30.85,false
in common with,in common with,3,junior,true,r,in_common_with%4:02:00::,false,5,evidence_ready_review,30.85,false
just in time,just in time,3,junior,true,r,just_in_time%4:02:00::,false,5,evidence_ready_review,30.85,false
long ago,long ago,2,junior,true,a|r,long-ago%5:00:00:old:01|long_ago%4:02:00::,false,5,evidence_ready_review,30.85,false
never again,never again,2,junior,true,r,never_again%4:02:00::,false,5,evidence_ready_review,30.85,false
next door,next door,2,junior,true,r,next_door%4:02:00::,false,5,evidence_ready_review,30.85,false
of late,of late,2,junior,true,r,of_late%4:02:00::,false,5,evidence_ready_review,30.85,false
on average,on average,2,junior,true,r,on_average%4:02:00::,false,5,evidence_ready_review,30.85,false
at hand,at hand,2,junior,true,a,at_hand%5:00:01:close:01|at_hand%5:00:02:close:01,false,7,evidence_ready_review,30.0,false
bad person,bad person,2,junior,true,n,bad_person%1:18:00::,false,7,evidence_ready_review,30.0,false
burn down,burn down,2,junior,true,v,burn_down%2:30:00::|burn_down%2:30:02::,false,3,evidence_ready_review,30.0,false
calm down,calm down,2,junior,true,v,calm_down%2:30:03::|calm_down%2:37:00::|calm_down%2:37:01::,false,3,evidence_ready_review,30.0,false
come around,come around,2,junior,true,v,come_around%2:30:06::|come_around%2:31:00::,false,3,evidence_ready_review,30.0,false
come to light,come to light,3,junior,true,v,come_to_light%2:30:00::,false,3,evidence_ready_review,30.0,false
come with,come with,2,junior,true,v,come_with%2:42:00::,false,3,evidence_ready_review,30.0,false
cover for,cover for,2,junior,true,v,cover_for%2:32:01::,false,3,evidence_ready_review,30.0,false
cut back,cut back,2,junior,true,v,cut_back%2:30:00::|cut_back%2:30:01::|cut_back%2:35:00::|cut_back%2:38:00::,false,3,evidence_ready_review,30.0,false
cut to,cut to,2,junior,true,v,cut_to%2:38:00::,false,3,evidence_ready_review,30.0,false
fight back,fight back,2,junior,true,v,fight_back%2:33:00::|fight_back%2:33:01::,false,3,evidence_ready_review,30.0,false
give birth,give birth,2,junior,true,v,give_birth%2:29:00::|give_birth%2:36:00::,false,3,evidence_ready_review,30.0,false
help out,help out,2,junior,true,v,help_out%2:41:02::,false,3,evidence_ready_review,30.0,false
hold fast,hold fast,2,junior,true,v,hold_fast%2:35:00::,false,3,evidence_ready_review,30.0,false
in question,in question,2,junior,true,a,in_question%5:00:00:questionable:00,false,7,evidence_ready_review,30.0,false
in store,in store,2,junior,true,a,in_store%5:00:00:future:00,false,7,evidence_ready_review,30.0,false
in use,in use,2,junior,true,a,in_use%5:00:00:occupied:00|in_use%5:00:00:used:00,false,7,evidence_ready_review,30.0,false
lie about,lie about,2,junior,true,v,lie_about%2:42:00::,false,3,evidence_ready_review,30.0,false
live up to,live up to,3,junior,true,v,live_up_to%2:42:00::,false,3,evidence_ready_review,30.0,false
look forward,look forward,2,junior,true,v,look_forward%2:31:00::,false,3,evidence_ready_review,30.0,false
matter to,matter to,2,junior,true,v,matter_to%2:42:00::,false,3,evidence_ready_review,30.0,false
medical care,medical care,2,junior,true,n,medical_care%1:04:00::,false,7,evidence_ready_review,30.0,false
medical school,medical school,2,junior,true,n,medical_school%1:14:00::,false,7,evidence_ready_review,30.0,false
modern day,modern day,2,junior,true,a,modern-day%5:00:00:modern:00,false,7,evidence_ready_review,30.0,false
of age,of age,2,junior,true,a,of_age%5:00:00:old:02,false,7,evidence_ready_review,30.0,false
on the road,on the road,3,junior,true,n,on_the_road%1:04:00::,false,7,evidence_ready_review,30.0,false
rich people,rich people,2,junior,true,n,rich_people%1:14:00::,false,7,evidence_ready_review,30.0,false
run by,run by,2,junior,true,v,run_by%2:38:00::,false,3,evidence_ready_review,30.0,false
send back,send back,2,junior,true,v,send_back%2:32:00::,false,3,evidence_ready_review,30.0,false
send out,send out,2,junior,true,v,send_out%2:35:00::,false,3,evidence_ready_review,30.0,false
shy away from,shy away from,3,junior,true,v,shy_away_from%2:32:00::,false,3,evidence_ready_review,30.0,false
side by side,side by side,3,junior,true,a,side_by_side%5:00:00:close:01|side_by_side%5:00:00:related:02,false,7,evidence_ready_review,30.0,false
side with,side with,2,junior,true,v,side_with%2:33:01::,false,3,evidence_ready_review,30.0,false
stay up,stay up,2,junior,true,v,stay_up%2:29:00::,false,3,evidence_ready_review,30.0,false
take advantage,take advantage,2,junior,true,v,take_advantage%2:40:00::|take_advantage%2:41:12::,false,3,evidence_ready_review,30.0,false
time of year,time of year,3,junior,true,n,time_of_year%1:28:00::,false,7,evidence_ready_review,30.0,false
too bad,too bad,2,junior,true,a,too_bad%5:00:00:unfortunate:00,false,7,evidence_ready_review,30.0,false
vote in,vote in,2,junior,true,v,vote_in%2:41:00::,false,3,evidence_ready_review,30.0,false
wall in,wall in,2,junior,true,v,wall_in%2:35:00::,false,3,evidence_ready_review,30.0,false
watch out,watch out,2,junior,true,v,watch_out%2:39:00::,false,3,evidence_ready_review,30.0,false
win over,win over,2,junior,true,v,win_over%2:32:00::,false,3,evidence_ready_review,30.0,false
write about,write about,2,junior,true,v,write_about%2:36:00::,false,3,evidence_ready_review,30.0,false
act on,act on,2,junior,true,v,act_on%2:41:00::|act_on%2:41:01::,true,2,evidence_ready_review,29.85,false
all around,all around,2,junior,true,a,all-around%5:00:00:comprehensive:00,true,5,evidence_ready_review,29.85,false
angry young man,angry young man,3,junior,false,,,true,5,moby_corpus_review,29.85,false
beat up,beat up,2,junior,true,a|v,beat-up%5:00:00:damaged:00|beat_up%2:35:00::|beat_up%2:35:01::,true,2,evidence_ready_review,29.85,false
black and white,black and white,3,junior,true,a|n,black-and-white%3:00:00::|black-and-white%3:01:00::|black-and-white%5:00:00:divided:00|black_and_white%1:06:00::|black_and_white%1:10:00::|black_and_white%3:00:02::,true,5,evidence_ready_review,29.85,false
blow up,blow up,2,junior,true,v,blow_up%2:30:00::|blow_up%2:30:01::|blow_up%2:30:02::|blow_up%2:30:03::|blow_up%2:30:04::|blow_up%2:30:05::|blow_up%2:32:00::|blow_up%2:37:00::,true,2,evidence_ready_review,29.85,false
break out,break out,2,junior,true,v,break_out%2:30:00::|break_out%2:30:03::|break_out%2:30:04::|break_out%2:35:00::|break_out%2:38:00::,true,2,evidence_ready_review,29.85,false
bring in,bring in,2,junior,true,v,bring_in%2:38:00::|bring_in%2:38:01::|bring_in%2:40:00::|bring_in%2:40:01::|bring_in%2:40:03::,true,2,evidence_ready_review,29.85,false
burn out,burn out,2,junior,true,v,burn_out%2:30:00::,true,2,evidence_ready_review,29.85,false
check in,check in,2,junior,true,n|v,check-in%1:04:00::|check_in%2:32:00::,true,2,evidence_ready_review,29.85,false
come across,come across,2,junior,true,v,come_across%2:31:00::|come_across%2:32:00::|come_across%2:38:00::|come_across%2:39:00::|come_across%2:40:02::,true,2,evidence_ready_review,29.85,false
come forward,come forward,2,junior,true,v,come_forward%2:38:00::,true,2,evidence_ready_review,29.85,false
come off,come off,2,junior,true,v,come_off%2:30:00::|come_off%2:35:00::|come_off%2:35:01::,true,2,evidence_ready_review,29.85,false
cough up,cough up,2,junior,true,v,cough_up%2:29:00::|cough_up%2:40:00::,true,2,evidence_ready_review,29.85,false
day to day,day to day,3,junior,true,a,day-to-day%5:00:00:periodic:00,true,5,evidence_ready_review,29.85,false
die out,die out,2,junior,true,v,die_out%2:30:00::|die_out%2:35:00::,true,2,evidence_ready_review,29.85,false
dress up,dress up,2,junior,true,v,dress_up%2:29:00::|dress_up%2:29:04::|dress_up%2:29:06::|dress_up%2:30:00::|dress_up%2:36:00::,true,2,evidence_ready_review,29.85,false
fall in,fall in,2,junior,true,v,fall_in%2:38:00::|fall_in%2:41:00::|fall_in%2:41:02::,true,2,evidence_ready_review,29.85,false
fall over,fall over,2,junior,true,v,fall_over%2:29:00::,true,2,evidence_ready_review,29.85,false
free will,free will,2,junior,true,n,free_will%1:07:00::,true,5,evidence_ready_review,29.85,false
front door,front door,2,junior,true,n,front_door%1:06:00::,true,5,evidence_ready_review,29.85,false
get around,get around,2,junior,true,v,get_around%2:32:00::|get_around%2:32:01::|get_around%2:38:00::|get_around%2:41:00::,true,2,evidence_ready_review,29.85,false
get down,get down,2,junior,true,v,get_down%2:30:00::|get_down%2:32:00::|get_down%2:34:00::|get_down%2:37:00::|get_down%2:38:00::|get_down%2:38:01::|get_down%2:38:02::,true,2,evidence_ready_review,29.85,false
get over,get over,2,junior,true,v,get_over%2:30:00::|get_over%2:33:00::|get_over%2:36:00::|get_over%2:38:00::,true,2,evidence_ready_review,29.85,false
go about,go about,2,junior,true,v,go_about%2:41:00::,true,2,evidence_ready_review,29.85,false
go against,go against,2,junior,true,v,go_against%2:41:00::|go_against%2:41:01::|go_against%2:42:00::,true,2,evidence_ready_review,29.85,false
good morning,good morning,2,junior,true,n,good_morning%1:10:00::,true,5,evidence_ready_review,29.85,false
half hour,half hour,2,junior,true,n,half-hour%1:28:00::,true,5,evidence_ready_review,29.85,false
hand over,hand over,2,junior,true,v,hand_over%2:40:00::,true,2,evidence_ready_review,29.85,false
hang on,hang on,2,junior,true,v,hang_on%2:30:00::|hang_on%2:32:00::|hang_on%2:35:00::,true,2,evidence_ready_review,29.85,false
high blood pressure,high blood pressure,3,junior,true,n,high_blood_pressure%1:26:00::,true,5,evidence_ready_review,29.85,false
hold down,hold down,2,junior,true,n|v,hold-down%1:04:00::|hold_down%2:30:00::|hold_down%2:40:00::,true,2,evidence_ready_review,29.85,false
hold in,hold in,2,junior,true,v,hold_in%2:39:00::|hold_in%2:41:00::|hold_in%2:42:00::,true,2,evidence_ready_review,29.85,false
hot dog,hot dog,2,junior,true,n|v,hot-dog%2:38:00::|hot_dog%1:13:01::|hot_dog%1:13:02::|hot_dog%1:18:00::,true,2,evidence_ready_review,29.85,false
last minute,last minute,2,junior,true,a|n,last-minute%5:00:00:unpunctual:00|last_minute%1:28:00::,true,5,evidence_ready_review,29.85,false
last name,last name,2,junior,true,n,last_name%1:10:00::,true,5,evidence_ready_review,29.85,false
lay over,lay over,2,junior,true,v,lay_over%2:35:00::|lay_over%2:42:00::,true,2,evidence_ready_review,29.85,false
leave behind,leave behind,2,junior,true,v,leave_behind%2:30:00::|leave_behind%2:30:03::|leave_behind%2:38:00::,true,2,evidence_ready_review,29.85,false
let down,let down,2,junior,true,v,let_down%2:37:00::|let_down%2:38:00::,true,2,evidence_ready_review,29.85,false
let on,let on,2,junior,true,v,let_on%2:32:00::,true,2,evidence_ready_review,29.85,false
life size,life size,2,junior,true,a,life-size%5:00:00:large:00,true,5,evidence_ready_review,29.85,false
little man,little man,2,junior,false,,,true,5,moby_corpus_review,29.85,false
live together,live together,2,junior,true,v,live_together%2:42:00::,true,2,evidence_ready_review,29.85,false
make for,make for,2,junior,true,v,make_for%2:36:00::,true,2,evidence_ready_review,29.85,false
move out,move out,2,junior,true,v,move_out%2:38:00::|move_out%2:41:00::,true,2,evidence_ready_review,29.85,false
new wave,new wave,2,junior,true,n,new_wave%1:14:01::,true,5,evidence_ready_review,29.85,false
pick me up,pick me up,3,junior,true,n,pick-me-up%1:06:00::|pick-me-up%1:06:01::,true,5,evidence_ready_review,29.85,false
pick out,pick out,2,junior,true,v,pick_out%2:31:00::|pick_out%2:39:00::,true,2,evidence_ready_review,29.85,false
point of view,point of view,3,junior,true,n,point_of_view%1:07:00::|point_of_view%1:09:00::,true,5,evidence_ready_review,29.85,false
pull out,pull out,2,junior,true,v,pull_out%2:35:00::|pull_out%2:38:00::|pull_out%2:38:03::|pull_out%2:41:00::,true,2,evidence_ready_review,29.85,false
put off,put off,2,junior,true,v,put_off%2:32:03::|put_off%2:37:00::|put_off%2:37:02::|put_off%2:37:04::|put_off%2:42:00::,true,2,evidence_ready_review,29.85,false
run down,run down,2,junior,true,a|v,run-down%5:00:00:malfunctioning:00|run-down%5:00:00:worn:00|run_down%2:29:00::|run_down%2:29:01::|run_down%2:38:00::|run_down%2:38:02::|run_down%2:39:00::|run_down%2:40:00::|run_down%2:41:00::,true,2,evidence_ready_review,29.85,false
run through,run through,2,junior,true,n|v,run-through%1:04:00::|run_through%2:34:00::|run_through%2:34:01::,true,2,evidence_ready_review,29.85,false
see through,see through,2,junior,true,a|v,see-through%5:00:00:thin:01|see_through%2:30:00::|see_through%2:39:00::|see_through%2:40:00::,true,2,evidence_ready_review,29.85,false
set down,set down,2,junior,true,v,set_down%2:32:00::|set_down%2:35:00::|set_down%2:35:01::|set_down%2:35:02::|set_down%2:38:00::|set_down%2:38:01::,true,2,evidence_ready_review,29.85,false
set on,set on,2,junior,true,v,set_on%2:33:00::,true,2,evidence_ready_review,29.85,false
shoot up,shoot up,2,junior,true,v,shoot_up%2:30:00::,true,2,evidence_ready_review,29.85,false
sign in,sign in,2,junior,true,v,sign_in%2:32:00::,true,2,evidence_ready_review,29.85,false
sit up,sit up,2,junior,true,n|v,sit-up%1:04:00::|sit_up%2:29:00::|sit_up%2:38:01::,true,2,evidence_ready_review,29.85,false
take after,take after,2,junior,true,v,take_after%2:36:00::|take_after%2:42:00::,true,2,evidence_ready_review,29.85,false
take for,take for,2,junior,true,v,take_for%2:31:00::,true,2,evidence_ready_review,29.85,false
task force,task force,2,junior,true,n,task_force%1:14:00::|task_force%1:14:01::,true,5,evidence_ready_review,29.85,false
throw off,throw off,2,junior,true,v,throw_off%2:35:00::|throw_off%2:38:00::,true,2,evidence_ready_review,29.85,false
tie up,tie up,2,junior,true,n|v,tie-up%1:11:00::|tie-up%1:26:00::|tie_up%2:35:00::|tie_up%2:35:01::|tie_up%2:35:04::|tie_up%2:35:05::|tie_up%2:40:00::,true,2,evidence_ready_review,29.85,false
wide open,wide open,2,junior,true,a,wide-open%5:00:00:open:01|wide-open%5:00:00:unlawful:00,true,5,evidence_ready_review,29.85,false
part time,part time,2,junior,true,a|r,part-time%3:00:00::|part-time%4:02:00::|part_time%3:00:00::,true,3,evidence_ready_review,29.0,false
right away,right away,2,junior,true,r,right_away%4:02:00::|right_away%4:02:03::,true,3,evidence_ready_review,29.0,false
from time to time,from time to time,4,junior,true,r,from_time_to_time%4:02:00::,false,5,evidence_ready_review,28.85,false
a good deal,a good deal,3,junior,true,r,a_good_deal%4:02:00::,false,4,evidence_ready_review,28.219,false
all the same,all the same,3,junior,true,r,all_the_same%4:02:00::,false,4,evidence_ready_review,28.219,false
at best,at best,2,junior,true,r,at_best%4:02:00::,false,4,evidence_ready_review,28.219,false
by far,by far,2,junior,true,r,by_far%4:02:00::,false,4,evidence_ready_review,28.219,false
every week,every week,2,junior,true,r,every_week%4:02:00::,false,4,evidence_ready_review,28.219,false
for anything,for anything,2,junior,true,r,for_anything%4:02:00::,false,4,evidence_ready_review,28.219,false
here and there,here and there,3,junior,true,r,here_and_there%4:02:00::,false,4,evidence_ready_review,28.219,false
in short,in short,2,junior,true,r,in_short%4:02:01::,false,4,evidence_ready_review,28.219,false
just then,just then,2,junior,true,r,just_then%4:02:00::,false,4,evidence_ready_review,28.219,false
later on,later on,2,junior,true,r,later_on%4:02:00::,false,4,evidence_ready_review,28.219,false
more or less,more or less,3,junior,true,r,more_or_less%4:02:00::|more_or_less%4:02:01::,false,4,evidence_ready_review,28.219,false
north east,north east,2,junior,true,r,north-east%4:02:00::,false,4,evidence_ready_review,28.219,false
on air,on air,2,junior,true,r,on_air%4:02:00::,false,4,evidence_ready_review,28.219,false
once more,once more,2,junior,true,r,once_more%4:02:00::,false,4,evidence_ready_review,28.219,false
only too,only too,2,junior,true,r,only_too%4:02:00::,false,4,evidence_ready_review,28.219,false
or else,or else,2,junior,true,r,or_else%4:02:01::,false,4,evidence_ready_review,28.219,false
out loud,out loud,2,junior,true,r,out_loud%4:02:00::,false,4,evidence_ready_review,28.219,false
over again,over again,2,junior,true,r,over_again%4:02:00::,false,4,evidence_ready_review,28.219,false
over here,over here,2,junior,true,r,over_here%4:02:00::,false,4,evidence_ready_review,28.219,false
south west,south west,2,junior,true,r,south-west%4:02:00::,false,4,evidence_ready_review,28.219,false
artificial intelligence,artificial intelligence,2,junior,true,n,artificial_intelligence%1:09:00::,false,6,evidence_ready_review,28.074,false
best friend,best friend,2,junior,true,n,best_friend%1:18:00::,false,6,evidence_ready_review,28.074,false
body temperature,body temperature,2,junior,true,n,body_temperature%1:07:00::,false,6,evidence_ready_review,28.074,false
day and night,day and night,3,junior,true,a,day-and-night%5:00:00:continuous:01,false,6,evidence_ready_review,28.074,false
high rise,high rise,2,junior,true,a|n,high-rise%1:06:00::|high-rise%3:00:00::,false,6,evidence_ready_review,28.074,false
human body,human body,2,junior,true,n,human_body%1:08:00::,false,6,evidence_ready_review,28.074,false
long life,long life,2,junior,true,a,long-life%5:00:00:long:02,false,6,evidence_ready_review,28.074,false
real thing,real thing,2,junior,true,n,real_thing%1:07:00::,false,6,evidence_ready_review,28.074,false
real world,real world,2,junior,true,n,real_world%1:09:00::,false,6,evidence_ready_review,28.074,false
cold water,cold water,2,junior,true,n,cold_water%1:10:00::,true,4,evidence_ready_review,27.219,false
do for,do for,2,junior,false,,,true,4,moby_corpus_review,27.219,false
down to earth,down to earth,3,junior,true,a,down-to-earth%5:00:00:realistic:00,true,4,evidence_ready_review,27.219,false
fall on,fall on,2,junior,false,,,true,4,moby_corpus_review,27.219,false
far off,far off,2,junior,true,a,far-off%5:00:01:far:00,true,4,evidence_ready_review,27.219,false
guide dog,guide dog,2,junior,true,n,guide_dog%1:05:00::,true,4,evidence_ready_review,27.219,false
hand on,hand on,2,junior,false,,,true,4,moby_corpus_review,27.219,false
high water,high water,2,junior,true,n,high_water%1:11:00::,true,4,evidence_ready_review,27.219,false
middle age,middle age,2,junior,true,n,middle_age%1:28:00::,true,4,evidence_ready_review,27.219,false
middle school,middle school,2,junior,true,n,middle_school%1:14:00::,true,4,evidence_ready_review,27.219,false
primary school,primary school,2,junior,true,n,primary_school%1:14:00::,true,4,evidence_ready_review,27.219,false
to name,to name,2,junior,false,,,true,4,moby_corpus_review,27.219,false
work of art,work of art,3,junior,true,n,work_of_art%1:06:00::,true,4,evidence_ready_review,27.219,false
for the most part,for the most part,4,junior,true,r,for_the_most_part%4:02:00::,false,4,evidence_ready_review,26.219,false
that is to say,that is to say,4,junior,true,r,that_is_to_say%4:02:00::,false,4,evidence_ready_review,26.219,false
end of the world,end of the world,4,junior,true,n,end_of_the_world%1:11:00::|end_of_the_world%1:28:00::,false,6,evidence_ready_review,26.074,false
air out,air out,2,junior,true,v,air_out%2:30:00::|air_out%2:39:00::,false,2,evidence_ready_review,25.85,false
back away,back away,2,junior,true,v,back_away%2:32:00::,false,2,evidence_ready_review,25.85,false
bring home,bring home,2,junior,true,v,bring_home%2:30:00::|bring_home%2:40:00::,false,2,evidence_ready_review,25.85,false
build on,build on,2,junior,true,v,build_on%2:42:00::,false,2,evidence_ready_review,25.85,false
cash out,cash out,2,junior,true,v,cash_out%2:42:00::,false,2,evidence_ready_review,25.85,false
climb up,climb up,2,junior,true,v,climb_up%2:30:02::|climb_up%2:38:00::,false,2,evidence_ready_review,25.85,false
