record_id,phrase,normalized_phrase,introduced_level,included_in,phrase_type,minimum_lexical_level,level_decision_method,oewn_match,oewn_pos,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,selection_reason,qa_status,human_review_claimed
PH-J-0001,out of,out of,junior,junior|senior_high|cet4|cet6,adverbial_or_connector,junior,minimum_lexical_level_plus_editorial_screen,true,r,out_of%4:02:00::,false,291,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0063,sympathize with,sympathize with,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,sympathize_with%2:37:00::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0064,tag along,tag along,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,tag_along%2:38:00::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0065,wipe out,wipe out,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,wipe_out%2:30:00::|wipe_out%2:30:02::|wipe_out%2:30:03::|wipe_out%2:30:04::|wipe_out%2:34:00::|wipe_out%2:36:00::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0066,a trifle,a trifle,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,r,a_trifle%4:02:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0067,in darkness,in darkness,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,r,in_darkness%4:02:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0068,self determination,self determination,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,self-determination%1:07:00::|self-determination%1:26:00::,true,8,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0069,chop chop,chop chop,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,r,chop-chop%4:02:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0070,north northeast,north northeast,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,n|r,north-northeast%4:02:00::|north_northeast%1:24:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0071,self defense,self defense,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,self-defense%1:04:00::,true,7,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0072,self evident,self evident,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,self-evident%5:00:00:obvious:00,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0073,speak of the devil,speak of the devil,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,speak_of_the_devil%2:32:00::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0074,accustomed to,accustomed to,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,accustomed_to%3:00:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0075,comparable to,comparable to,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,comparable_to%5:00:00:comparable:00,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0076,dependent on,dependent on,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,dependent_on%5:00:00:conditional:00,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0077,space shuttle,space shuttle,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,space_shuttle%1:06:00::,false,9,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0078,golden age,golden age,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,golden_age%1:28:01::|golden_age%1:28:02::,true,6,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0079,federal government,federal government,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,federal_government%1:14:00::,false,8,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0080,law enforcement,law enforcement,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,law_enforcement%1:04:00::,false,8,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0081,at stake,at stake,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,r,at_stake%4:02:00::|at_stake%4:02:01::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0082,from scratch,from scratch,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,r,from_scratch%4:02:00::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0083,in haste,in haste,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,r,in_haste%4:02:01::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0084,like hell,like hell,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,r,like_hell%4:02:00::|like_hell%4:02:01::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0085,like royalty,like royalty,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,r,like_royalty%4:02:00::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0086,of necessity,of necessity,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,r,of_necessity%4:02:00::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0087,self sufficient,self sufficient,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,self-sufficient%5:00:00:independent:00,true,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0088,crystal clear,crystal clear,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,crystal_clear%5:00:00:clear:00|crystal_clear%5:00:00:clear:02,false,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0089,high altitude,high altitude,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,high-altitude%5:00:00:high:01,false,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0090,infectious disease,infectious disease,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,infectious_disease%1:26:00::,false,7,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0091,mass media,mass media,cet4,cet4|cet6,fixed_expression,cet4,minimum_lexical_level_plus_editorial_screen,false,,,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0092,news media,news media,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,news_media%1:10:00::,false,7,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0093,no nonsense,no nonsense,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,no-nonsense%5:00:00:direct:02,false,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0094,self serving,self serving,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,self-serving%3:00:01::,false,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0095,user friendly,user friendly,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,user-friendly%5:00:00:easy:01,false,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0096,drawing room,drawing room,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,drawing_room%1:06:00::|drawing_room%1:06:01::,true,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0097,evil eye,evil eye,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,evil_eye%1:04:00::,true,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0098,gentle breeze,gentle breeze,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,gentle_breeze%1:19:00::,true,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0099,intensive care,intensive care,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,intensive_care%1:04:00::,true,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0100,outer space,outer space,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,outer_space%1:15:00::,true,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0101,self love,self love,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,self-love%1:07:00::|self-love%1:12:00::,true,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0102,self pity,self pity,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,self-pity%1:12:00::,true,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0103,self respect,self respect,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,self-respect%1:07:00::,true,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0104,stream of consciousness,stream of consciousness,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,stream_of_consciousness%1:09:00::|stream_of_consciousness%1:10:00::,true,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0105,big bang,big bang,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,big_bang%1:11:00::,false,6,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0106,executive director,executive director,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,executive_director%1:18:00::,false,6,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0107,general assembly,general assembly,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,general_assembly%1:14:00::,false,6,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0108,hearing loss,hearing loss,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,hearing_loss%1:26:00::,false,6,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0109,immune response,immune response,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,immune_response%1:04:00::,false,6,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0110,by a long shot,by a long shot,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,r,by_a_long_shot%4:02:00::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0111,come hell or high water,come hell or high water,cet4,cet4|cet6,adverbial_or_connector,cet4,minimum_lexical_level_plus_editorial_screen,true,r,come_hell_or_high_water%4:02:00::,false,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0112,bang up,bang up,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a|v,bang-up%5:00:00:good:01|bang_up%2:29:00::|bang_up%2:35:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0113,drip dry,drip dry,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a|v,drip-dry%2:30:00::|drip-dry%5:00:00:unironed:00|drip-dry%5:00:00:washable:00,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0114,at odds,at odds,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,at_odds%5:00:00:inconsistent:00,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0115,classical music,classical music,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,classical_music%1:10:00::,false,5,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0116,cost effective,cost effective,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,cost-effective%5:00:00:efficient:00,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0117,gas mask,gas mask,cet4,cet4|cet6,fixed_expression,cet4,minimum_lexical_level_plus_editorial_screen,false,,,true,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0118,gold mining,gold mining,cet4,cet4|cet6,fixed_expression,cet4,minimum_lexical_level_plus_editorial_screen,false,,,true,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0119,lighting up,lighting up,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,lighting-up%5:00:00:light:06,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0120,low tech,low tech,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,low-tech%3:00:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0121,never ending,never ending,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,never-ending%5:00:00:continuous:01,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0122,off the hook,off the hook,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,off_the_hook%5:00:00:safe:01,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0123,rear view mirror,rear view mirror,cet4,cet4|cet6,fixed_expression,cet4,minimum_lexical_level_plus_editorial_screen,false,,,true,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0124,self aware,self aware,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a,self-aware%5:00:00:conscious:00,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0125,stem cell,stem cell,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,stem_cell%1:08:00::,false,5,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0126,tourist attraction,tourist attraction,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,tourist_attraction%1:09:00::,false,5,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0127,associate professor,associate professor,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,associate_professor%1:18:00::,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0128,atomic number,atomic number,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,atomic_number%1:23:00::,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0129,blood vessel,blood vessel,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,blood_vessel%1:08:00::,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0130,elementary school,elementary school,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,elementary_school%1:14:00::,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0131,fairy tale,fairy tale,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,fairy_tale%1:10:00::|fairy_tale%1:10:01::,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0132,genetic code,genetic code,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,genetic_code%1:14:00::,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0133,jet black,jet black,cet4,cet4|cet6,adjective_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,a|n,jet-black%5:00:00:achromatic:00|jet_black%1:07:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0134,mother tongue,mother tongue,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,mother_tongue%1:10:00::,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0135,natural selection,natural selection,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,natural_selection%1:22:00::,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0136,peanut butter,peanut butter,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,peanut_butter%1:13:00::,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0137,stock exchange,stock exchange,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,stock_exchange%1:06:00::,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0138,sugar cane,sugar cane,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,sugar_cane%1:20:00::|sugar_cane%1:20:02::,true,3,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0139,anxiety disorder,anxiety disorder,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,anxiety_disorder%1:26:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0140,body mass index,body mass index,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,body_mass_index%1:10:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0141,code of conduct,code of conduct,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,code_of_conduct%1:09:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0142,death penalty,death penalty,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,death_penalty%1:04:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0143,fashion designer,fashion designer,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,fashion_designer%1:18:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0144,language learning,language learning,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,language_learning%1:09:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0145,last resort,last resort,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,last_resort%1:04:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0146,oral sex,oral sex,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,oral_sex%1:04:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0147,population growth,population growth,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,population_growth%1:22:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0148,self awareness,self awareness,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,self-awareness%1:09:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0149,self discovery,self discovery,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,self-discovery%1:04:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0150,spare tire,spare tire,cet4,cet4|cet6,lexical_collocation,cet4,minimum_lexical_level_plus_editorial_screen,true,n,spare_tire%1:08:00::,false,4,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0151,beg off,beg off,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,beg_off%2:32:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0152,belly dance,belly dance,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,n|v,belly_dance%1:04:00::|belly_dance%2:36:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0153,bind over,bind over,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,bind_over%2:41:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0154,blast off,blast off,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,blast_off%2:35:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0155,buck up,buck up,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,buck_up%2:37:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0156,buckle down,buckle down,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,buckle_down%2:41:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0157,bump off,bump off,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,bump_off%2:41:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0158,bundle up,bundle up,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,bundle_up%2:29:00::|bundle_up%2:35:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0159,call forth,call forth,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,call_forth%2:36:00::|call_forth%2:36:01::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0160,center punch,center punch,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,n|v,center_punch%1:06:00::|center_punch%2:35:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0161,cop out,cop out,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,cop_out%2:31:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0162,crack up,crack up,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,n|v,crack-up%1:26:00::|crack_up%2:29:00::|crack_up%2:32:00::|crack_up%2:37:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0163,cross index,cross index,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,n|v,cross-index%1:10:00::|cross-index%2:41:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0164,curl up,curl up,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,curl_up%2:38:01::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C4-0165,dine out,dine out,cet4,cet4|cet6,verb_expression,cet4,minimum_lexical_level_plus_editorial_screen,true,v,dine_out%2:34:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
